pathwayName,sourceId,type,metabolite
Innate Immune System,R-HSA-168249,reactome,DLG4
Innate Immune System,R-HSA-168249,reactome,PGM2
Innate Immune System,R-HSA-168249,reactome,IRAK2
Innate Immune System,R-HSA-168249,reactome,DUSP5
Innate Immune System,R-HSA-168249,reactome,PPAPDC1B
Innate Immune System,R-HSA-168249,reactome,ANPEP
Innate Immune System,R-HSA-168249,reactome,IER3
Innate Immune System,R-HSA-168249,reactome,CFI
Innate Immune System,R-HSA-168249,reactome,DSC1
Innate Immune System,R-HSA-168249,reactome,PIP5K1A
Innate Immune System,R-HSA-168249,reactome,IL17RD
Innate Immune System,R-HSA-168249,reactome,EGF
Innate Immune System,R-HSA-168249,reactome,DUSP16
Innate Immune System,R-HSA-168249,reactome,NRG1
Innate Immune System,R-HSA-168249,reactome,C4A
Innate Immune System,R-HSA-168249,reactome,PAK3
Downregulation of ERBB2:ERBB3 signaling,R-HSA-1358803,reactome,NRG1
L1CAM interactions,R-HSA-373760,reactome,DLG4
L1CAM interactions,R-HSA-373760,reactome,LAMA1
L1CAM interactions,R-HSA-373760,reactome,TUBA4A
L1CAM interactions,R-HSA-373760,reactome,SCN7A
L1CAM interactions,R-HSA-373760,reactome,SCN3A
Transport of Mature Transcript to Cytoplasm,R-HSA-72202,reactome,EIF4A3
Transport of Mature Transcript to Cytoplasm,R-HSA-72202,reactome,NXF1
The retinoid cycle in cones (daylight vision),R-HSA-2187335,reactome,DHRS3
Regulation of insulin secretion,R-HSA-422356,reactome,ADRA2A
Regulation of insulin secretion,R-HSA-422356,reactome,GNB5
Regulation of insulin secretion,R-HSA-422356,reactome,CACNA1C
Regulation of insulin secretion,R-HSA-422356,reactome,CACNB2
Regulation of insulin secretion,R-HSA-422356,reactome,GNG7
RNA Polymerase I Transcription,R-HSA-73864,reactome,POLR1B
Complement cascade,R-HSA-166658,reactome,C4A
Complement cascade,R-HSA-166658,reactome,CFI
Ceramide signalling,R-HSA-193681,reactome,NGFR
Oncogene Induced Senescence,R-HSA-2559585,reactome,CDK4
Toll Like Receptor 3 (TLR3) Cascade,R-HSA-168164,reactome,IRAK2
GRB2 events in EGFR signaling,R-HSA-179812,reactome,EGF
GRB2 events in EGFR signaling,R-HSA-179812,reactome,DLG4
GRB2 events in EGFR signaling,R-HSA-179812,reactome,IL17RD
GRB2 events in EGFR signaling,R-HSA-179812,reactome,NRG1
GRB2 events in EGFR signaling,R-HSA-179812,reactome,DUSP16
GRB2 events in EGFR signaling,R-HSA-179812,reactome,DUSP5
Immune System,R-HSA-168256,reactome,UBE2Z
Immune System,R-HSA-168256,reactome,LIFR
Immune System,R-HSA-168256,reactome,IRAK2
Immune System,R-HSA-168256,reactome,TNFRSF11B
Immune System,R-HSA-168256,reactome,PGM2
Immune System,R-HSA-168256,reactome,TUBA4A
Immune System,R-HSA-168256,reactome,TRPC1
Immune System,R-HSA-168256,reactome,EIF4A3
Immune System,R-HSA-168256,reactome,CFI
Immune System,R-HSA-168256,reactome,IL4R
Immune System,R-HSA-168256,reactome,DUSP5
Immune System,R-HSA-168256,reactome,PIAS1
Immune System,R-HSA-168256,reactome,C4A
Immune System,R-HSA-168256,reactome,DUSP16
Immune System,R-HSA-168256,reactome,ANPEP
Immune System,R-HSA-168256,reactome,PAK3
Immune System,R-HSA-168256,reactome,IER3
Immune System,R-HSA-168256,reactome,SMURF2
Immune System,R-HSA-168256,reactome,NRG1
Immune System,R-HSA-168256,reactome,PPAPDC1B
Immune System,R-HSA-168256,reactome,LIF
Immune System,R-HSA-168256,reactome,EGF
Immune System,R-HSA-168256,reactome,PIP5K1A
Immune System,R-HSA-168256,reactome,IL17RD
Immune System,R-HSA-168256,reactome,DSC1
Immune System,R-HSA-168256,reactome,DLG4
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1,R-HSA-450321,reactome,IRAK2
NoRC negatively regulates rRNA expression,R-HSA-427413,reactome,POLR1B
Regulation of Complement cascade,R-HSA-977606,reactome,CFI
Regulation of Complement cascade,R-HSA-977606,reactome,C4A
Synthesis of PIPs at the plasma membrane,R-HSA-1660499,reactome,PIP5K1A
Synthesis of PIPs at the plasma membrane,R-HSA-1660499,reactome,PIK3C2G
Axonal growth inhibition (RHOA activation),R-HSA-193634,reactome,NGFR
Deadenylation of mRNA,R-HSA-429947,reactome,EIF4A3
CREB phosphorylation through the activation of Ras,R-HSA-442742,reactome,DLG4
MyD88 cascade initiated on plasma membrane,R-HSA-975871,reactome,IRAK2
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,R-HSA-1236382,reactome,EGF
TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,R-HSA-6803204,reactome,TP63
mRNA Splicing - Minor Pathway,R-HSA-72165,reactome,SF3B3
Post-translational protein phosphorylation,R-HSA-8957275,reactome,C4A
Post-translational protein phosphorylation,R-HSA-8957275,reactome,TNC
Post-translational protein phosphorylation,R-HSA-8957275,reactome,STC2
Post-translational protein phosphorylation,R-HSA-8957275,reactome,PNPLA2
Post-translational protein phosphorylation,R-HSA-8957275,reactome,IGFBP4
RNA Polymerase I Transcription Termination,R-HSA-73863,reactome,POLR1B
Gene expression (Transcription),R-HSA-74160,reactome,EIF4A3
Gene expression (Transcription),R-HSA-74160,reactome,SMURF2
Gene expression (Transcription),R-HSA-74160,reactome,POLR1B
Gene expression (Transcription),R-HSA-74160,reactome,TP63
Gene expression (Transcription),R-HSA-74160,reactome,LIFR
Gene expression (Transcription),R-HSA-74160,reactome,NR4A3
Gene expression (Transcription),R-HSA-74160,reactome,TNFRSF10B
Gene expression (Transcription),R-HSA-74160,reactome,YWHAQ
Signaling by VEGF,R-HSA-194138,reactome,NRG1
Signaling by VEGF,R-HSA-194138,reactome,PAK3
Signaling by VEGF,R-HSA-194138,reactome,DUSP16
Signaling by VEGF,R-HSA-194138,reactome,IL17RD
Signaling by VEGF,R-HSA-194138,reactome,EGF
Signaling by VEGF,R-HSA-194138,reactome,AXL
Signaling by VEGF,R-HSA-194138,reactome,DLG4
Signaling by VEGF,R-HSA-194138,reactome,DUSP5
Cellular Senescence,R-HSA-2559583,reactome,CDK4
Synthesis of PC,R-HSA-1483191,reactome,SLC44A1
Signaling by ERBB4,R-HSA-1236394,reactome,NRG1
Signaling by ERBB4,R-HSA-1236394,reactome,EGF
O-linked glycosylation of mucins,R-HSA-913709,reactome,GALNT10
NGF signalling via TRKA from the plasma membrane,R-HSA-187037,reactome,NRG1
NGF signalling via TRKA from the plasma membrane,R-HSA-187037,reactome,DUSP5
NGF signalling via TRKA from the plasma membrane,R-HSA-187037,reactome,PIP5K1A
NGF signalling via TRKA from the plasma membrane,R-HSA-187037,reactome,IL17RD
NGF signalling via TRKA from the plasma membrane,R-HSA-187037,reactome,DUSP16
NGF signalling via TRKA from the plasma membrane,R-HSA-187037,reactome,EGF
NGF signalling via TRKA from the plasma membrane,R-HSA-187037,reactome,IER3
NGF signalling via TRKA from the plasma membrane,R-HSA-187037,reactome,DLG4
Thromboxane signalling through TP receptor,R-HSA-428930,reactome,GNB5
Thromboxane signalling through TP receptor,R-HSA-428930,reactome,GNG7
NOD1/2 Signaling Pathway,R-HSA-168638,reactome,IRAK2
Ionotropic activity of kainate receptors,R-HSA-451306,reactome,DLG4
Glycogen synthesis,R-HSA-3322077,reactome,PGM2
Mitochondrial Fatty Acid Beta-Oxidation,R-HSA-77289,reactome,ACSM3
Mitochondrial Fatty Acid Beta-Oxidation,R-HSA-77289,reactome,ACADS
Mitochondrial Fatty Acid Beta-Oxidation,R-HSA-77289,reactome,ACOT2
SUMO E3 ligases SUMOylate target proteins,R-HSA-3108232,reactome,PIAS1
Neutrophil degranulation,R-HSA-6798695,reactome,PGM2
Neutrophil degranulation,R-HSA-6798695,reactome,ANPEP
Neutrophil degranulation,R-HSA-6798695,reactome,DSC1
MAPK6/MAPK4 signaling,R-HSA-5687128,reactome,PAK3
MAPK6/MAPK4 signaling,R-HSA-5687128,reactome,CDC14A
"Cell death signalling via NRAGE, NRIF and NADE",R-HSA-204998,reactome,NGFR
Cell surface interactions at the vascular wall,R-HSA-202733,reactome,THBD
Cell surface interactions at the vascular wall,R-HSA-202733,reactome,TNFRSF10B
Cell surface interactions at the vascular wall,R-HSA-202733,reactome,ITGA3
Transcriptional regulation of white adipocyte differentiation,R-HSA-381340,reactome,CDK4
RNA Polymerase I Promoter Clearance,R-HSA-73854,reactome,POLR1B
Regulation of TP53 Activity,R-HSA-5633007,reactome,TP63
NFG and proNGF binds to p75NTR,R-HSA-205017,reactome,NGFR
Signal amplification,R-HSA-392518,reactome,GNB5
Signal amplification,R-HSA-392518,reactome,GNG7
Regulation of PLK1 Activity at G2/M Transition,R-HSA-2565942,reactome,TUBA4A
Transport of the SLBP Dependant Mature mRNA,R-HSA-159230,reactome,NXF1
Glycogen metabolism,R-HSA-8982491,reactome,PHKG2
Glycogen metabolism,R-HSA-8982491,reactome,PGM2
Visual phototransduction,R-HSA-2187338,reactome,DHRS3
Visual phototransduction,R-HSA-2187338,reactome,RCVRN
RNA Polymerase II Transcription Termination,R-HSA-73856,reactome,EIF4A3
GABA receptor activation,R-HSA-977443,reactome,GNG7
APC/C-mediated degradation of cell cycle proteins,R-HSA-174143,reactome,CDC14A
Nuclear signaling by ERBB4,R-HSA-1251985,reactome,NRG1
Activation of AMPA receptors,R-HSA-399710,reactome,GRIA4
Vesicle-mediated transport,R-HSA-5653656,reactome,TUBA4A
Vesicle-mediated transport,R-HSA-5653656,reactome,YWHAQ
Vesicle-mediated transport,R-HSA-5653656,reactome,EGF
Vesicle-mediated transport,R-HSA-5653656,reactome,STAB2
Class I MHC mediated antigen processing & presentation,R-HSA-983169,reactome,SMURF2
Class I MHC mediated antigen processing & presentation,R-HSA-983169,reactome,UBE2Z
ER to Golgi Anterograde Transport,R-HSA-199977,reactome,TUBA4A
Glutathione conjugation,R-HSA-156590,reactome,GSTM5
Meiotic recombination,R-HSA-912446,reactome,CDK4
Translation,R-HSA-72766,reactome,LARS
Translation,R-HSA-72766,reactome,AARS2
Purine catabolism,R-HSA-74259,reactome,NT5C2
"Cell Cycle, Mitotic",R-HSA-69278,reactome,CDK4
"Cell Cycle, Mitotic",R-HSA-69278,reactome,CDC14A
"Cell Cycle, Mitotic",R-HSA-69278,reactome,TUBA4A
Toll Like Receptor 4 (TLR4) Cascade,R-HSA-166016,reactome,IRAK2
Regulation of mitotic cell cycle,R-HSA-453276,reactome,CDC14A
"Interleukin-19,20,22,24,26,28 and 29 signaling",R-HSA-8854691,reactome,DLG4
"Interleukin-19,20,22,24,26,28 and 29 signaling",R-HSA-8854691,reactome,DUSP16
"Interleukin-19,20,22,24,26,28 and 29 signaling",R-HSA-8854691,reactome,EGF
"Interleukin-19,20,22,24,26,28 and 29 signaling",R-HSA-8854691,reactome,NRG1
"Interleukin-19,20,22,24,26,28 and 29 signaling",R-HSA-8854691,reactome,DUSP5
"Interleukin-19,20,22,24,26,28 and 29 signaling",R-HSA-8854691,reactome,IL17RD
PI3K/AKT activation,R-HSA-198203,reactome,EGF
PI3K/AKT activation,R-HSA-198203,reactome,IER3
PI3K/AKT activation,R-HSA-198203,reactome,PIP5K1A
PI3K/AKT activation,R-HSA-198203,reactome,NRG1
PI3K/AKT Signaling in Cancer,R-HSA-2219528,reactome,EGF
PI3K/AKT Signaling in Cancer,R-HSA-2219528,reactome,NRG1
"GABA synthesis, release, reuptake and degradation",R-HSA-888590,reactome,ABAT
Fc epsilon receptor (FCERI) signaling,R-HSA-2454202,reactome,IER3
Fc epsilon receptor (FCERI) signaling,R-HSA-2454202,reactome,DLG4
Fc epsilon receptor (FCERI) signaling,R-HSA-2454202,reactome,PIP5K1A
Fc epsilon receptor (FCERI) signaling,R-HSA-2454202,reactome,DUSP5
Fc epsilon receptor (FCERI) signaling,R-HSA-2454202,reactome,DUSP16
Fc epsilon receptor (FCERI) signaling,R-HSA-2454202,reactome,NRG1
Fc epsilon receptor (FCERI) signaling,R-HSA-2454202,reactome,IL17RD
Fc epsilon receptor (FCERI) signaling,R-HSA-2454202,reactome,EGF
Apoptosis,R-HSA-109581,reactome,TNFRSF10B
Apoptosis,R-HSA-109581,reactome,YWHAQ
Apoptosis,R-HSA-109581,reactome,TP63
Laminin interactions,R-HSA-3000157,reactome,COL4A6
Laminin interactions,R-HSA-3000157,reactome,LAMA1
Laminin interactions,R-HSA-3000157,reactome,ITGA3
Translocation of GLUT4 to the plasma membrane,R-HSA-1445148,reactome,YWHAQ
Translocation of GLUT4 to the plasma membrane,R-HSA-1445148,reactome,TUBA4A
Transcriptional regulation by RUNX3,R-HSA-8878159,reactome,SMURF2
Digestion and absorption,R-HSA-8963743,reactome,TREH
Digestion and absorption,R-HSA-8963743,reactome,AMY1A
Digestion and absorption,R-HSA-8963743,reactome,AMY2A
Cell-Cell communication,R-HSA-1500931,reactome,KRT14
Cell-Cell communication,R-HSA-1500931,reactome,CLDN11
Cell-Cell communication,R-HSA-1500931,reactome,ACTN1
tRNA modification in the nucleus and cytosol,R-HSA-6782315,reactome,TRIT1
tRNA modification in the nucleus and cytosol,R-HSA-6782315,reactome,TRMT11
Loss of Nlp from mitotic centrosomes,R-HSA-380259,reactome,TUBA4A
RHO GTPase Effectors,R-HSA-195258,reactome,MYLK
RHO GTPase Effectors,R-HSA-195258,reactome,PAK3
RHO GTPase Effectors,R-HSA-195258,reactome,DLG4
RHO GTPase Effectors,R-HSA-195258,reactome,TUBA4A
RHO GTPase Effectors,R-HSA-195258,reactome,YWHAQ
Positive epigenetic regulation of rRNA expression,R-HSA-5250913,reactome,POLR1B
Signaling by Insulin receptor,R-HSA-74752,reactome,DUSP5
Signaling by Insulin receptor,R-HSA-74752,reactome,IL17RD
Signaling by Insulin receptor,R-HSA-74752,reactome,DLG4
Signaling by Insulin receptor,R-HSA-74752,reactome,EGF
Signaling by Insulin receptor,R-HSA-74752,reactome,DUSP16
Signaling by Insulin receptor,R-HSA-74752,reactome,NRG1
Toll Like Receptor 2 (TLR2) Cascade,R-HSA-181438,reactome,IRAK2
DAP12 interactions,R-HSA-2172127,reactome,DUSP16
DAP12 interactions,R-HSA-2172127,reactome,PIP5K1A
DAP12 interactions,R-HSA-2172127,reactome,IL17RD
DAP12 interactions,R-HSA-2172127,reactome,DUSP5
DAP12 interactions,R-HSA-2172127,reactome,DLG4
DAP12 interactions,R-HSA-2172127,reactome,EGF
DAP12 interactions,R-HSA-2172127,reactome,NRG1
DAP12 interactions,R-HSA-2172127,reactome,IER3
Transport of Mature mRNAs Derived from Intronless Transcripts,R-HSA-159234,reactome,NXF1
IRAK2 mediated activation of TAK1 complex,R-HSA-937042,reactome,IRAK2
Activation of Matrix Metalloproteinases,R-HSA-1592389,reactome,MMP16
RORA activates gene expression,R-HSA-1368082,reactome,NPAS2
TP53 Regulates Metabolic Genes,R-HSA-5628897,reactome,YWHAQ
TP53 Regulates Metabolic Genes,R-HSA-5628897,reactome,TP63
Negative regulation of the PI3K/AKT network,R-HSA-199418,reactome,PIP5K1A
Negative regulation of the PI3K/AKT network,R-HSA-199418,reactome,NRG1
Negative regulation of the PI3K/AKT network,R-HSA-199418,reactome,EGF
Negative regulation of the PI3K/AKT network,R-HSA-199418,reactome,IER3
GRB7 events in ERBB2 signaling,R-HSA-1306955,reactome,NRG1
Fatty acyl-CoA biosynthesis,R-HSA-75105,reactome,SCD5
Fatty acyl-CoA biosynthesis,R-HSA-75105,reactome,PPT2
Interleukin-6 family signaling,R-HSA-6783589,reactome,LIF
Interleukin-6 family signaling,R-HSA-6783589,reactome,LIFR
Galactose catabolism,R-HSA-70370,reactome,PGM2
PPARA activates gene expression,R-HSA-1989781,reactome,NPAS2
PPARA activates gene expression,R-HSA-1989781,reactome,FHL2
Circadian Clock,R-HSA-400253,reactome,CRY1
Circadian Clock,R-HSA-400253,reactome,NPAS2
Circadian Clock,R-HSA-400253,reactome,CRY2
Circadian Clock,R-HSA-400253,reactome,BHLHE40
Circadian Clock,R-HSA-400253,reactome,PER2
SHC-related events triggered by IGF1R,R-HSA-2428933,reactome,IGF1R
Formation of Incision Complex in GG-NER,R-HSA-5696395,reactome,PIAS1
Gap junction trafficking,R-HSA-190828,reactome,TUBA4A
Vasopressin regulates renal water homeostasis via Aquaporins,R-HSA-432040,reactome,GNB5
Vasopressin regulates renal water homeostasis via Aquaporins,R-HSA-432040,reactome,GNG7
Sphingolipid metabolism,R-HSA-428157,reactome,SGPP1
Downstream signaling events of B Cell Receptor (BCR),R-HSA-1168372,reactome,IER3
Downstream signaling events of B Cell Receptor (BCR),R-HSA-1168372,reactome,EGF
Downstream signaling events of B Cell Receptor (BCR),R-HSA-1168372,reactome,PIP5K1A
Downstream signaling events of B Cell Receptor (BCR),R-HSA-1168372,reactome,NRG1
Glutamate Neurotransmitter Release Cycle,R-HSA-210500,reactome,SLC17A7
Recruitment of NuMA to mitotic centrosomes,R-HSA-380320,reactome,TUBA4A
Mitotic Metaphase and Anaphase,R-HSA-2555396,reactome,TUBA4A
Integrin cell surface interactions,R-HSA-216083,reactome,COL4A6
Integrin cell surface interactions,R-HSA-216083,reactome,ITGA3
Integrin cell surface interactions,R-HSA-216083,reactome,TNC
AURKA Activation by TPX2,R-HSA-8854518,reactome,TUBA4A
Semaphorin interactions,R-HSA-373755,reactome,PAK3
Degradation of GLI2 by the proteasome,R-HSA-5610783,reactome,GLI2
Activation of kainate receptors upon glutamate binding,R-HSA-451326,reactome,GNG7
Activation of kainate receptors upon glutamate binding,R-HSA-451326,reactome,GNB5
Activation of kainate receptors upon glutamate binding,R-HSA-451326,reactome,DLG4
Keratinization,R-HSA-6805567,reactome,DSC1
Keratinization,R-HSA-6805567,reactome,KRT14
Toll-Like Receptors Cascades,R-HSA-168898,reactome,IRAK2
EGFR downregulation,R-HSA-182971,reactome,EGF
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,R-HSA-997272,reactome,GNG7
Activation of BH3-only proteins,R-HSA-114452,reactome,YWHAQ
Activation of BH3-only proteins,R-HSA-114452,reactome,TP63
NADE modulates death signalling,R-HSA-205025,reactome,NGFR
C-type lectin receptors (CLRs),R-HSA-5621481,reactome,PAK3
Tight junction interactions,R-HSA-420029,reactome,CLDN11
Protein-protein interactions at synapses,R-HSA-6794362,reactome,GRIA4
Protein-protein interactions at synapses,R-HSA-6794362,reactome,DLG4
Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,R-HSA-176407,reactome,CDC14A
IL-6-type cytokine receptor ligand interactions,R-HSA-6788467,reactome,LIFR
IL-6-type cytokine receptor ligand interactions,R-HSA-6788467,reactome,LIF
MHC class II antigen presentation,R-HSA-2132295,reactome,TUBA4A
TP53 Regulates Transcription of Cell Death Genes,R-HSA-5633008,reactome,TP63
TP53 Regulates Transcription of Cell Death Genes,R-HSA-5633008,reactome,TNFRSF10B
G2/M DNA damage checkpoint,R-HSA-69473,reactome,YWHAQ
PI Metabolism,R-HSA-1483255,reactome,PIK3C2G
PI Metabolism,R-HSA-1483255,reactome,PIP5K1A
PI Metabolism,R-HSA-1483255,reactome,PNPLA7
cGMP effects,R-HSA-418457,reactome,KCNMB1
cGMP effects,R-HSA-418457,reactome,KCNMA1
Signaling by EGFR,R-HSA-177929,reactome,EGF
Signaling by EGFR,R-HSA-177929,reactome,IER3
Signaling by EGFR,R-HSA-177929,reactome,DLG4
Signaling by EGFR,R-HSA-177929,reactome,DUSP16
Signaling by EGFR,R-HSA-177929,reactome,PIP5K1A
Signaling by EGFR,R-HSA-177929,reactome,NRG1
Signaling by EGFR,R-HSA-177929,reactome,IL17RD
Signaling by EGFR,R-HSA-177929,reactome,DUSP5
Beta oxidation of hexanoyl-CoA to butanoyl-CoA,R-HSA-77350,reactome,ACADS
TAK1 activates NFkB by phosphorylation and activation of IKKs complex,R-HSA-445989,reactome,IRAK2
GPCR ligand binding,R-HSA-500792,reactome,GNB5
GPCR ligand binding,R-HSA-500792,reactome,PROK1
GPCR ligand binding,R-HSA-500792,reactome,GRPR
GPCR ligand binding,R-HSA-500792,reactome,VIPR2
GPCR ligand binding,R-HSA-500792,reactome,PTGER3
GPCR ligand binding,R-HSA-500792,reactome,OXTR
GPCR ligand binding,R-HSA-500792,reactome,ADRA2A
GPCR ligand binding,R-HSA-500792,reactome,LPPR2
GPCR ligand binding,R-HSA-500792,reactome,GNG7
GPCR ligand binding,R-HSA-500792,reactome,F2R
Transport to the Golgi and subsequent modification,R-HSA-948021,reactome,TUBA4A
Signaling by the B Cell Receptor (BCR),R-HSA-983705,reactome,TRPC1
Signaling by the B Cell Receptor (BCR),R-HSA-983705,reactome,NRG1
Signaling by the B Cell Receptor (BCR),R-HSA-983705,reactome,EGF
Signaling by the B Cell Receptor (BCR),R-HSA-983705,reactome,IER3
Signaling by the B Cell Receptor (BCR),R-HSA-983705,reactome,PIP5K1A
RA biosynthesis pathway,R-HSA-5365859,reactome,DHRS3
RA biosynthesis pathway,R-HSA-5365859,reactome,ALDH1A2
Post NMDA receptor activation events,R-HSA-438064,reactome,DLG4
Signaling by SCF-KIT,R-HSA-1433557,reactome,PIP5K1A
Signaling by SCF-KIT,R-HSA-1433557,reactome,EGF
Signaling by SCF-KIT,R-HSA-1433557,reactome,IL17RD
Signaling by SCF-KIT,R-HSA-1433557,reactome,DUSP5
Signaling by SCF-KIT,R-HSA-1433557,reactome,NRG1
Signaling by SCF-KIT,R-HSA-1433557,reactome,DLG4
Signaling by SCF-KIT,R-HSA-1433557,reactome,DUSP16
Signaling by SCF-KIT,R-HSA-1433557,reactome,IER3
rRNA processing in the nucleus and cytosol,R-HSA-8868773,reactome,FBL
MAPK1/MAPK3 signaling,R-HSA-5684996,reactome,DLG4
MAPK1/MAPK3 signaling,R-HSA-5684996,reactome,NRG1
MAPK1/MAPK3 signaling,R-HSA-5684996,reactome,DUSP5
MAPK1/MAPK3 signaling,R-HSA-5684996,reactome,DUSP16
MAPK1/MAPK3 signaling,R-HSA-5684996,reactome,EGF
MAPK1/MAPK3 signaling,R-HSA-5684996,reactome,IL17RD
Acyl chain remodeling of DAG and TAG,R-HSA-1482883,reactome,PNPLA2
GLI proteins bind promoters of Hh responsive genes to promote transcription,R-HSA-5635851,reactome,GLI2
GLI proteins bind promoters of Hh responsive genes to promote transcription,R-HSA-5635851,reactome,GLI3
"Platelet activation, signaling and aggregation",R-HSA-76002,reactome,ADRA2A
"Platelet activation, signaling and aggregation",R-HSA-76002,reactome,TGFB2
"Platelet activation, signaling and aggregation",R-HSA-76002,reactome,EGF
"Platelet activation, signaling and aggregation",R-HSA-76002,reactome,GNB5
"Platelet activation, signaling and aggregation",R-HSA-76002,reactome,GNG7
"Platelet activation, signaling and aggregation",R-HSA-76002,reactome,ACTN1
"Platelet activation, signaling and aggregation",R-HSA-76002,reactome,TUBA4A
"Platelet activation, signaling and aggregation",R-HSA-76002,reactome,DGKA
"Platelet activation, signaling and aggregation",R-HSA-76002,reactome,F2R
TRAIL  signaling,R-HSA-75158,reactome,TNFRSF10B
Toll Like Receptor TLR1:TLR2 Cascade,R-HSA-168179,reactome,IRAK2
G1/S Transition,R-HSA-69206,reactome,CDK4
Toll Like Receptor 7/8 (TLR7/8) Cascade,R-HSA-168181,reactome,IRAK2
Developmental Biology,R-HSA-1266738,reactome,NRG1
Developmental Biology,R-HSA-1266738,reactome,CACNB1
Developmental Biology,R-HSA-1266738,reactome,KRT14
Developmental Biology,R-HSA-1266738,reactome,CACNA1G
Developmental Biology,R-HSA-1266738,reactome,DSC1
Developmental Biology,R-HSA-1266738,reactome,CACNB2
Developmental Biology,R-HSA-1266738,reactome,DUSP5
Developmental Biology,R-HSA-1266738,reactome,CDK4
Developmental Biology,R-HSA-1266738,reactome,TUBA4A
Developmental Biology,R-HSA-1266738,reactome,RELN
Developmental Biology,R-HSA-1266738,reactome,PAK3
Developmental Biology,R-HSA-1266738,reactome,CACNA1C
Developmental Biology,R-HSA-1266738,reactome,DLG4
Developmental Biology,R-HSA-1266738,reactome,SCN3A
Developmental Biology,R-HSA-1266738,reactome,EGF
Developmental Biology,R-HSA-1266738,reactome,IL17RD
Developmental Biology,R-HSA-1266738,reactome,DUSP16
Developmental Biology,R-HSA-1266738,reactome,LAMA1
Developmental Biology,R-HSA-1266738,reactome,SCN7A
Developmental Biology,R-HSA-1266738,reactome,TRPC1
Activation of Ca-permeable Kainate Receptor,R-HSA-451308,reactome,DLG4
Extracellular matrix organization,R-HSA-1474244,reactome,ITGA3
Extracellular matrix organization,R-HSA-1474244,reactome,TGFB2
Extracellular matrix organization,R-HSA-1474244,reactome,CAPN5
Extracellular matrix organization,R-HSA-1474244,reactome,COL4A6
Extracellular matrix organization,R-HSA-1474244,reactome,MMP16
Extracellular matrix organization,R-HSA-1474244,reactome,LEPREL1
Extracellular matrix organization,R-HSA-1474244,reactome,TNC
Extracellular matrix organization,R-HSA-1474244,reactome,LAMA1
Extracellular matrix organization,R-HSA-1474244,reactome,PDGFA
Extracellular matrix organization,R-HSA-1474244,reactome,ACTN1
Organic anion transporters,R-HSA-428643,reactome,SLC17A7
Gap junction trafficking and regulation,R-HSA-157858,reactome,TUBA4A
B-WICH complex positively regulates rRNA expression,R-HSA-5250924,reactome,POLR1B
Chaperonin-mediated protein folding,R-HSA-390466,reactome,GNB5
Chaperonin-mediated protein folding,R-HSA-390466,reactome,USP11
Chaperonin-mediated protein folding,R-HSA-390466,reactome,GNG7
Chaperonin-mediated protein folding,R-HSA-390466,reactome,TUBA4A
Regulated proteolysis of p75NTR,R-HSA-193692,reactome,NGFR
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",R-HSA-1368108,reactome,BHLHE40
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",R-HSA-1368108,reactome,NPAS2
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",R-HSA-1368108,reactome,CRY1
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",R-HSA-1368108,reactome,CRY2
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",R-HSA-1368108,reactome,PER2
Metabolism of nucleotides,R-HSA-15869,reactome,NT5C2
Metabolism of nucleotides,R-HSA-15869,reactome,AK5
Rho GTPase cycle,R-HSA-194840,reactome,RHOJ
Thrombin signalling through proteinase activated receptors (PARs),R-HSA-456926,reactome,F2R
Thrombin signalling through proteinase activated receptors (PARs),R-HSA-456926,reactome,GNG7
Thrombin signalling through proteinase activated receptors (PARs),R-HSA-456926,reactome,GNB5
Prefoldin mediated transfer of substrate  to CCT/TriC,R-HSA-389957,reactome,TUBA4A
Toll Like Receptor 10 (TLR10) Cascade,R-HSA-168142,reactome,IRAK2
TNFs bind their physiological receptors,R-HSA-5669034,reactome,TNFRSF11B
NCAM signaling for neurite out-growth,R-HSA-375165,reactome,CACNA1G
NCAM signaling for neurite out-growth,R-HSA-375165,reactome,CACNB2
NCAM signaling for neurite out-growth,R-HSA-375165,reactome,CACNB1
NCAM signaling for neurite out-growth,R-HSA-375165,reactome,DUSP5
NCAM signaling for neurite out-growth,R-HSA-375165,reactome,DUSP16
NCAM signaling for neurite out-growth,R-HSA-375165,reactome,NRG1
NCAM signaling for neurite out-growth,R-HSA-375165,reactome,IL17RD
NCAM signaling for neurite out-growth,R-HSA-375165,reactome,DLG4
NCAM signaling for neurite out-growth,R-HSA-375165,reactome,EGF
NCAM signaling for neurite out-growth,R-HSA-375165,reactome,CACNA1C
G-protein activation,R-HSA-202040,reactome,GNG7
G-protein activation,R-HSA-202040,reactome,GNB5
Neurotoxicity of clostridium toxins,R-HSA-168799,reactome,SV2A
CD28 dependent Vav1 pathway,R-HSA-389359,reactome,PAK3
Uptake and actions of bacterial toxins,R-HSA-5339562,reactome,SV2A
