"pathwayName","sourceId","type","metabolite"
"Pancreatic secretion","04972","kegg","ATP2B4"
"Pancreatic secretion","04972","kegg","ATP1B2"
"Pancreatic secretion","04972","kegg","CELA3A"
"Pancreatic secretion","04972","kegg","RAB11A"
"Pancreatic secretion","04972","kegg","BST1"
"Pancreatic secretion","04972","kegg","ATP2B3"
"Pancreatic secretion","04972","kegg","ATP1A3"
"Pancreatic secretion","04972","kegg","ATP2A2"
"Pancreatic secretion","04972","kegg","ADCY5"
"Pancreatic secretion","04972","kegg","GNAQ"
"Pancreatic secretion","04972","kegg","CELA2B"
"Pancreatic secretion","04972","kegg","AMY2B"
"Pancreatic secretion","04972","kegg","ITPR3"
"Pancreatic secretion","04972","kegg","CD38"
"Pancreatic secretion","04972","kegg","CTRL"
"Pancreatic secretion","04972","kegg","PRSS1"
"Pancreatic secretion","04972","kegg","CEL"
"Pancreatic secretion","04972","kegg","PNLIPRP1"
"Pancreatic secretion","04972","kegg","ATP1B1"
"Pancreatic secretion","04972","kegg","RHOA"
"Pancreatic secretion","04972","kegg","PLA2G2A"
"Pancreatic secretion","04972","kegg","PNLIPRP2"
"Pancreatic secretion","04972","kegg","PLCB3"
"Pancreatic secretion","04972","kegg","ITPR1"
"Pancreatic secretion","04972","kegg","RAB3D"
"Pancreatic secretion","04972","kegg","RAP1B"
"Pancreatic secretion","04972","kegg","RYR2"
"Tryptophan metabolism","00380","kegg","KMO"
"Tryptophan metabolism","00380","kegg","HADHA"
"Tryptophan metabolism","00380","kegg","IL4I1"
"Tryptophan metabolism","00380","kegg","EHHADH"
"Tryptophan metabolism","00380","kegg","ACAT1"
"Tryptophan metabolism","00380","kegg","AHRR"
"Tryptophan metabolism","00380","kegg","AOX1"
"Tryptophan metabolism","00380","kegg","AANAT"
"Tryptophan metabolism","00380","kegg","HADH"
"Tryptophan metabolism","00380","kegg","ECHS1"
"Tryptophan metabolism","00380","kegg","CYP1A1"
"Tryptophan metabolism","00380","kegg","LBP"
"Tryptophan metabolism","00380","kegg","CYP1B1"
"Tryptophan metabolism","00380","kegg","GCDH"
"Tryptophan metabolism","00380","kegg","HAAO"
"Tryptophan metabolism","00380","kegg","TDO2"
"Tryptophan metabolism","00380","kegg","INMT"
"Tryptophan metabolism","00380","kegg","ALDH1B1"
"Tryptophan metabolism","00380","kegg","ALDH7A1"
"Tryptophan metabolism","00380","kegg","MAOB"
"Tryptophan metabolism","00380","kegg","KYNU"
"Tryptophan metabolism","00380","kegg","IDO1"
"Tryptophan metabolism","00380","kegg","OGDH"
"Tryptophan metabolism","00380","kegg","ALDH3A2"
"Tryptophan metabolism","00380","kegg","AADAT"
"Tryptophan metabolism","00380","kegg","ALDH9A1"
"Tryptophan metabolism","00380","kegg","DDC"
"Tryptophan metabolism","00380","kegg","ACMSD"
"Tryptophan metabolism","00380","kegg","ABP1"
"Tryptophan metabolism","00380","kegg","CAT"
"Tryptophan metabolism","00380","kegg","OGDHL"
"Tryptophan metabolism","00380","kegg","CCBL2"
"Tryptophan metabolism","00380","kegg","MAOA"
"Tryptophan metabolism","00380","kegg","ALDH2"
"Tryptophan metabolism","00380","kegg","CYP1A2"
"Tryptophan metabolism","00380","kegg","ACAT2"
"Tryptophan metabolism","00380","kegg","CCBL1"
"Tryptophan metabolism","00380","kegg","AFMID"
"Tryptophan metabolism","00380","kegg","TPH1"
"Tryptophan metabolism","00380","kegg","ASMT"
"Valine, leucine and isoleucine biosynthesis","00290","kegg","BCAT2"
"Valine, leucine and isoleucine biosynthesis","00290","kegg","BCAT1"
"Valine, leucine and isoleucine biosynthesis","00290","kegg","SDSL"
"Valine, leucine and isoleucine biosynthesis","00290","kegg","BCAM"
"Valine, leucine and isoleucine biosynthesis","00290","kegg","TDH"
"Valine, leucine and isoleucine biosynthesis","00290","kegg","SDS"
"Graft-versus-host disease","05332","kegg","HLA-DRB5"
"Graft-versus-host disease","05332","kegg","FAS"
"Graft-versus-host disease","05332","kegg","KIR3DL2"
"Graft-versus-host disease","05332","kegg","HLA-DQA1"
"Graft-versus-host disease","05332","kegg","HLA-F"
"Graft-versus-host disease","05332","kegg","KIR2DL3"
"Graft-versus-host disease","05332","kegg","FASLG"
"Graft-versus-host disease","05332","kegg","TNF"
"Graft-versus-host disease","05332","kegg","HLA-DMB"
"Graft-versus-host disease","05332","kegg","KIR3DL1"
"Graft-versus-host disease","05332","kegg","IL1B"
"Graft-versus-host disease","05332","kegg","CD86"
"Graft-versus-host disease","05332","kegg","HLA-A"
"Graft-versus-host disease","05332","kegg","HLA-DOA"
"Graft-versus-host disease","05332","kegg","HLA-DQA2"
"Graft-versus-host disease","05332","kegg","HLA-DQB1"
"Graft-versus-host disease","05332","kegg","HLA-DRB3"
"Graft-versus-host disease","05332","kegg","HLA-B"
"Graft-versus-host disease","05332","kegg","HLA-DOB"
"Graft-versus-host disease","05332","kegg","PRF1"
"Graft-versus-host disease","05332","kegg","HGF"
"Graft-versus-host disease","05332","kegg","KIR2DL1"
"Graft-versus-host disease","05332","kegg","IL6"
"Graft-versus-host disease","05332","kegg","HLA-E"
"Graft-versus-host disease","05332","kegg","HLA-DRB4"
"Graft-versus-host disease","05332","kegg","CD28"
"Graft-versus-host disease","05332","kegg","KIR2DL2"
"Graft-versus-host disease","05332","kegg","HLA-DPA1"
"Graft-versus-host disease","05332","kegg","HLA-DPB1"
"Graft-versus-host disease","05332","kegg","PFN1"
"Graft-versus-host disease","05332","kegg","HLA-C"
"Graft-versus-host disease","05332","kegg","GZMB"
"Graft-versus-host disease","05332","kegg","HLA-DRA"
"Graft-versus-host disease","05332","kegg","KIR2DL5A"
"Graft-versus-host disease","05332","kegg","CD80"
"Graft-versus-host disease","05332","kegg","KIR2DS5"
"Graft-versus-host disease","05332","kegg","HLA-G"
"Graft-versus-host disease","05332","kegg","HLA-DMA"
"Starch and sucrose metabolism","00500","kegg","PGM2L1"
"Starch and sucrose metabolism","00500","kegg","PGM2"
"Starch and sucrose metabolism","00500","kegg","GAA"
"Starch and sucrose metabolism","00500","kegg","ENPP3"
"Starch and sucrose metabolism","00500","kegg","HKDC1"
"Starch and sucrose metabolism","00500","kegg","GBE1"
"Starch and sucrose metabolism","00500","kegg","GPI"
"Starch and sucrose metabolism","00500","kegg","ENPP1"
"Starch and sucrose metabolism","00500","kegg","AMY1A"
"Starch and sucrose metabolism","00500","kegg","GYG2"
"Starch and sucrose metabolism","00500","kegg","AMY2B"
"Starch and sucrose metabolism","00500","kegg","HK2"
"Starch and sucrose metabolism","00500","kegg","HK1"
"Starch and sucrose metabolism","00500","kegg","PGM1"
"Starch and sucrose metabolism","00500","kegg","GYS1"
"Starch and sucrose metabolism","00500","kegg","AGL"
"Starch and sucrose metabolism","00500","kegg","G6PC3"
"Starch and sucrose metabolism","00500","kegg","TREH"
"Starch and sucrose metabolism","00500","kegg","NLK"
"Starch and sucrose metabolism","00500","kegg","GK"
"Starch and sucrose metabolism","00500","kegg","PYGL"
"Starch and sucrose metabolism","00500","kegg","HK3"
"Starch and sucrose metabolism","00500","kegg","GYG1"
"Starch and sucrose metabolism","00500","kegg","AMY2A"
"Starch and sucrose metabolism","00500","kegg","UGP2"
"Starch and sucrose metabolism","00500","kegg","MGA"
"Starch and sucrose metabolism","00500","kegg","GCK"
"Starch and sucrose metabolism","00500","kegg","PYGB"
"Starch and sucrose metabolism","00500","kegg","PYGM"
"Insulin signaling pathway","04910","kegg","SREBF1"
"Insulin signaling pathway","04910","kegg","SORBS1"
"Insulin signaling pathway","04910","kegg","PPP1CA"
"Insulin signaling pathway","04910","kegg","LIPE"
"Insulin signaling pathway","04910","kegg","PIK3R3"
"Insulin signaling pathway","04910","kegg","MAPK1"
"Insulin signaling pathway","04910","kegg","EIF4E"
"Insulin signaling pathway","04910","kegg","HGF"
"Insulin signaling pathway","04910","kegg","PCK1"
"Insulin signaling pathway","04910","kegg","PRKAB2"
"Insulin signaling pathway","04910","kegg","CALM3"
"Insulin signaling pathway","04910","kegg","INSR"
"Insulin signaling pathway","04910","kegg","PCK2"
"Insulin signaling pathway","04910","kegg","PRKAA1"
"Insulin signaling pathway","04910","kegg","PHKB"
"Insulin signaling pathway","04910","kegg","PRKAG3"
"Insulin signaling pathway","04910","kegg","HK3"
"Insulin signaling pathway","04910","kegg","cAMP"
"Insulin signaling pathway","04910","kegg","HRAS"
"Insulin signaling pathway","04910","kegg","SOCS4"
"Insulin signaling pathway","04910","kegg","AKT3"
"Insulin signaling pathway","04910","kegg","CRK"
"Insulin signaling pathway","04910","kegg","HK2"
"Insulin signaling pathway","04910","kegg","PHKA2"
"Insulin signaling pathway","04910","kegg","EXOC1"
"Insulin signaling pathway","04910","kegg","PHKG1"
"Insulin signaling pathway","04910","kegg","PRKAR2B"
"Insulin signaling pathway","04910","kegg","FAS"
"Insulin signaling pathway","04910","kegg","CALML3"
"Insulin signaling pathway","04910","kegg","IRS1"
"Insulin signaling pathway","04910","kegg","SOCS3"
"Insulin signaling pathway","04910","kegg","PYGL"
"Insulin signaling pathway","04910","kegg","G6PC3"
"Insulin signaling pathway","04910","kegg","FASN"
"Insulin signaling pathway","04910","kegg","PPP1CB"
"Insulin signaling pathway","04910","kegg","MKNK1"
"Insulin signaling pathway","04910","kegg","CRKL"
"Insulin signaling pathway","04910","kegg","INPPL1"
"Insulin signaling pathway","04910","kegg","PKLR"
"Insulin signaling pathway","04910","kegg","PDE3B"
"Insulin signaling pathway","04910","kegg","RAF1"
"Insulin signaling pathway","04910","kegg","SOS1"
"Insulin signaling pathway","04910","kegg","PRKAB1"
"Insulin signaling pathway","04910","kegg","RPS6KB2"
"Insulin signaling pathway","04910","kegg","SHC1"
"Insulin signaling pathway","04910","kegg","AKT2"
"Insulin signaling pathway","04910","kegg","RPS6KB1"
"Insulin signaling pathway","04910","kegg","EIF4E2"
"Insulin signaling pathway","04910","kegg","PPP1R3F"
"Insulin signaling pathway","04910","kegg","INPP5K"
"Insulin signaling pathway","04910","kegg","SOCS2"
"Insulin signaling pathway","04910","kegg","CALML5"
"Insulin signaling pathway","04910","kegg","PIK3CA"
"Insulin signaling pathway","04910","kegg","FLOT1"
"Insulin signaling pathway","04910","kegg","PDPK1"
"Insulin signaling pathway","04910","kegg","PYGM"
"Insulin signaling pathway","04910","kegg","PDK1"
"Insulin signaling pathway","04910","kegg","PRKAR1B"
"Insulin signaling pathway","04910","kegg","CALM2"
"Insulin signaling pathway","04910","kegg","TSC1"
"Insulin signaling pathway","04910","kegg","EIF4E1B"
"Insulin signaling pathway","04910","kegg","GRB2"
"Insulin signaling pathway","04910","kegg","SOCS1"
"Insulin signaling pathway","04910","kegg","MAPK8"
"Insulin signaling pathway","04910","kegg","PPP1R3E"
"Insulin signaling pathway","04910","kegg","PRKCZ"
"Insulin signaling pathway","04910","kegg","NRAS"
"Insulin signaling pathway","04910","kegg","TRIP10"
"Insulin signaling pathway","04910","kegg","SHC2"
"Insulin signaling pathway","04910","kegg","MAPK3"
"Insulin signaling pathway","04910","kegg","SH2B2"
"Insulin signaling pathway","04910","kegg","SOS2"
"Insulin signaling pathway","04910","kegg","PRKACB"
"Insulin signaling pathway","04910","kegg","PPP1R3B"
"Insulin signaling pathway","04910","kegg","SHC3"
"Insulin signaling pathway","04910","kegg","PIK3R1"
"Insulin signaling pathway","04910","kegg","PRKAA2"
"Insulin signaling pathway","04910","kegg","CALML6"
"Insulin signaling pathway","04910","kegg","BAD"
"Insulin signaling pathway","04910","kegg","SHC4"
"Insulin signaling pathway","04910","kegg","MTOR"
"Insulin signaling pathway","04910","kegg","PRKCI"
"Insulin signaling pathway","04910","kegg","ACACA"
"Insulin signaling pathway","04910","kegg","RHEB"
"Insulin signaling pathway","04910","kegg","RPS6"
"Insulin signaling pathway","04910","kegg","PIK3CD"
"Insulin signaling pathway","04910","kegg","PRKAG2"
"Insulin signaling pathway","04910","kegg","EIF4EBP1"
"Insulin signaling pathway","04910","kegg","CBL"
"Insulin signaling pathway","04910","kegg","RHOQ"
"Insulin signaling pathway","04910","kegg","MKNK2"
"Insulin signaling pathway","04910","kegg","HKDC1"
"Insulin signaling pathway","04910","kegg","CBLC"
"Insulin signaling pathway","04910","kegg","PPP1CC"
"Insulin signaling pathway","04910","kegg","PPP1R3C"
"Insulin signaling pathway","04910","kegg","PRKAR2A"
"Insulin signaling pathway","04910","kegg","PTPN1"
"Insulin signaling pathway","04910","kegg","PRKACA"
"Insulin signaling pathway","04910","kegg","KRAS"
"Insulin signaling pathway","04910","kegg","CBLB"
"Insulin signaling pathway","04910","kegg","GSK3B"
"Insulin signaling pathway","04910","kegg","ACACB"
"Insulin signaling pathway","04910","kegg","PPP1R3D"
"Insulin signaling pathway","04910","kegg","SOCS7"
"Insulin signaling pathway","04910","kegg","MAPK10"
"Insulin signaling pathway","04910","kegg","PHKG2"
"Insulin signaling pathway","04910","kegg","IRS2"
"Insulin signaling pathway","04910","kegg","HK1"
"Insulin signaling pathway","04910","kegg","MAP2K2"
"Insulin signaling pathway","04910","kegg","SLC2A4"
"Insulin signaling pathway","04910","kegg","ELK1"
"Insulin signaling pathway","04910","kegg","PRKAR1A"
"Insulin signaling pathway","04910","kegg","PIK3R2"
"Insulin signaling pathway","04910","kegg","FOXO1"
"Insulin signaling pathway","04910","kegg","PPARGC1A"
"Insulin signaling pathway","04910","kegg","FBP1"
"Insulin signaling pathway","04910","kegg","PRKACG"
"Insulin signaling pathway","04910","kegg","PIK3CB"
"Insulin signaling pathway","04910","kegg","BRAF"
"Insulin signaling pathway","04910","kegg","IKBKB"
"Insulin signaling pathway","04910","kegg","ARAF"
"Insulin signaling pathway","04910","kegg","MAP2K1"
"Insulin signaling pathway","04910","kegg","AKT1"
"Insulin signaling pathway","04910","kegg","TSC2"
"Insulin signaling pathway","04910","kegg","RPTOR"
"Insulin signaling pathway","04910","kegg","CALML4"
"Insulin signaling pathway","04910","kegg","EXOC7"
"Insulin signaling pathway","04910","kegg","FLOT2"
"Insulin signaling pathway","04910","kegg","MAPK9"
"Insulin signaling pathway","04910","kegg","PHKA1"
"Insulin signaling pathway","04910","kegg","RAPGEF1"
"Insulin signaling pathway","04910","kegg","GYS1"
"Insulin signaling pathway","04910","kegg","CALM1"
"Insulin signaling pathway","04910","kegg","PTPRF"
"Insulin signaling pathway","04910","kegg","GCK"
"Insulin signaling pathway","04910","kegg","PYGB"
"Insulin signaling pathway","04910","kegg","GK"
"Insulin signaling pathway","04910","kegg","PRKAG1"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","PLCB4"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","ADCY9"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","TRPV5"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","GNAQ"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","PLCB3"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","ESR1"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","cAMP"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","KL"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","ATP1A1"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","PLCB2"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","PRKCB"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","hK1"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","ATP2B1"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","CLTA"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","AP2M1"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","PRKACA"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","CMC1"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","ATP1A4"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","SLC8A1"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","AP2S1"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","AP2B1"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","ATP1B2"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","KLK2"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","ATP1A3"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","DNM1"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","PLCB1"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","PRKACG"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","AP2A1"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","PRKACB"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","GNAS"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","ATP1B4"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","VDR"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","DNM2"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","PTH1R"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","FXYD2"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","BDKRB2"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","Klk6"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","hK2"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","KLK1"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","CLTB"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","RAB11A"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","AP2A2"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","PRKCG"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","CLTC"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","ATP1B1"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","PRKCA"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","ADCY6"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","CLTCL1"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","DNM3"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","ATP1A2"
"Endocrine and other factor-regulated calcium reabsorption","04961","kegg","ATP1B3"
"Non-small cell lung cancer","05223","kegg","RBP3"
"Non-small cell lung cancer","05223","kegg","CDKN2A"
"Non-small cell lung cancer","05223","kegg","RXRG"
"Non-small cell lung cancer","05223","kegg","RASSF5"
"Non-small cell lung cancer","05223","kegg","CDKN1A"
"Non-small cell lung cancer","05223","kegg","BAD"
"Non-small cell lung cancer","05223","kegg","EGFR"
"Non-small cell lung cancer","05223","kegg","PRKCG"
"Non-small cell lung cancer","05223","kegg","JAK3"
"Non-small cell lung cancer","05223","kegg","CASP9"
"Non-small cell lung cancer","05223","kegg","PIK3R2"
"Non-small cell lung cancer","05223","kegg","TGFA"
"Non-small cell lung cancer","05223","kegg","GADD45G"
"Non-small cell lung cancer","05223","kegg","FOXO3"
"Non-small cell lung cancer","05223","kegg","PIK3CA"
"Non-small cell lung cancer","05223","kegg","MAP2K1"
"Non-small cell lung cancer","05223","kegg","AKT3"
"Non-small cell lung cancer","05223","kegg","ALK"
"Non-small cell lung cancer","05223","kegg","PDK1"
"Non-small cell lung cancer","05223","kegg","RASSF1"
"Non-small cell lung cancer","05223","kegg","PIK3R3"
"Non-small cell lung cancer","05223","kegg","E2F3"
"Non-small cell lung cancer","05223","kegg","DDB2"
"Non-small cell lung cancer","05223","kegg","PLCG2"
"Non-small cell lung cancer","05223","kegg","MAPK3"
"Non-small cell lung cancer","05223","kegg","GRB2"
"Non-small cell lung cancer","05223","kegg","STAT3"
"Non-small cell lung cancer","05223","kegg","E2F2"
"Non-small cell lung cancer","05223","kegg","POLK"
"Non-small cell lung cancer","05223","kegg","NRAS"
"Non-small cell lung cancer","05223","kegg","AKT2"
"Non-small cell lung cancer","05223","kegg","KRAS"
"Non-small cell lung cancer","05223","kegg","PIK3CD"
"Non-small cell lung cancer","05223","kegg","MAP2K2"
"Non-small cell lung cancer","05223","kegg","AKT1"
"Non-small cell lung cancer","05223","kegg","STAT5A"
"Non-small cell lung cancer","05223","kegg","POLQ"
"Non-small cell lung cancer","05223","kegg","PRKCB"
"Non-small cell lung cancer","05223","kegg","MAPK1"
"Non-small cell lung cancer","05223","kegg","EGF"
"Non-small cell lung cancer","05223","kegg","PRKCA"
"Non-small cell lung cancer","05223","kegg","TP53"
"Non-small cell lung cancer","05223","kegg","RASSF3"
"Non-small cell lung cancer","05223","kegg","ERBB2"
"Non-small cell lung cancer","05223","kegg","GADD45B"
"Non-small cell lung cancer","05223","kegg","HRAS"
"Non-small cell lung cancer","05223","kegg","PIK3CB"
"Non-small cell lung cancer","05223","kegg","GADD45A"
"Non-small cell lung cancer","05223","kegg","RAF1"
"Non-small cell lung cancer","05223","kegg","BRAF"
"Non-small cell lung cancer","05223","kegg","CDK4"
"Non-small cell lung cancer","05223","kegg","BAX"
"Non-small cell lung cancer","05223","kegg","STAT5B"
"Non-small cell lung cancer","05223","kegg","RB1"
"Non-small cell lung cancer","05223","kegg","RXRB"
"Non-small cell lung cancer","05223","kegg","MST1"
"Non-small cell lung cancer","05223","kegg","RXRA"
"Non-small cell lung cancer","05223","kegg","STK4"
"Non-small cell lung cancer","05223","kegg","RARB"
"Non-small cell lung cancer","05223","kegg","E2F1"
"Non-small cell lung cancer","05223","kegg","HGF"
"Non-small cell lung cancer","05223","kegg","PDPK1"
"Non-small cell lung cancer","05223","kegg","BAK1"
"Non-small cell lung cancer","05223","kegg","SOS2"
"Non-small cell lung cancer","05223","kegg","PLCG1"
"Non-small cell lung cancer","05223","kegg","EML4"
"Non-small cell lung cancer","05223","kegg","SOS1"
"Non-small cell lung cancer","05223","kegg","ARAF"
"Non-small cell lung cancer","05223","kegg","CDK6"
"Non-small cell lung cancer","05223","kegg","CCND1"
"Non-small cell lung cancer","05223","kegg","PRKACA"
"Non-small cell lung cancer","05223","kegg","PIK3R1"
"Non-small cell lung cancer","05223","kegg","FHIT"
"mRNA surveillance pathway","03015","kegg","CLP1"
"mRNA surveillance pathway","03015","kegg","CSTF2T"
"mRNA surveillance pathway","03015","kegg","CPSF7"
"mRNA surveillance pathway","03015","kegg","PABPC5"
"mRNA surveillance pathway","03015","kegg","PELO"
"mRNA surveillance pathway","03015","kegg","PABPC1L2A"
"mRNA surveillance pathway","03015","kegg","PAPOLG"
"mRNA surveillance pathway","03015","kegg","RNMT"
"mRNA surveillance pathway","03015","kegg","DAZAP1"
"mRNA surveillance pathway","03015","kegg","CPSF3"
"mRNA surveillance pathway","03015","kegg","PAPOLB"
"mRNA surveillance pathway","03015","kegg","CPSF1"
"mRNA surveillance pathway","03015","kegg","HBS1L"
"mRNA surveillance pathway","03015","kegg","CPSF6"
"mRNA surveillance pathway","03015","kegg","PPP2CA"
"mRNA surveillance pathway","03015","kegg","PABPC1"
"mRNA surveillance pathway","03015","kegg","GSPT2"
"mRNA surveillance pathway","03015","kegg","RNPS1"
"mRNA surveillance pathway","03015","kegg","CSTF2"
"mRNA surveillance pathway","03015","kegg","ACIN1"
"mRNA surveillance pathway","03015","kegg","NUDT21"
"mRNA surveillance pathway","03015","kegg","PPP2R1A"
"mRNA surveillance pathway","03015","kegg","SSU72"
"mRNA surveillance pathway","03015","kegg","SRRM1"
"mRNA surveillance pathway","03015","kegg","PABPC1L"
"mRNA surveillance pathway","03015","kegg","THOC4"
"mRNA surveillance pathway","03015","kegg","CASC3"
"mRNA surveillance pathway","03015","kegg","PPP2R5B"
"mRNA surveillance pathway","03015","kegg","NCBP2"
"mRNA surveillance pathway","03015","kegg","PABPC1L2B"
"mRNA surveillance pathway","03015","kegg","PPP2CB"
"mRNA surveillance pathway","03015","kegg","NCBP1"
"mRNA surveillance pathway","03015","kegg","CPSF2"
"mRNA surveillance pathway","03015","kegg","MSI1"
"mRNA surveillance pathway","03015","kegg","PPP2R2B"
"mRNA surveillance pathway","03015","kegg","PPP2R5C"
"mRNA surveillance pathway","03015","kegg","PPP2R5A"
"mRNA surveillance pathway","03015","kegg","magoh"
"mRNA surveillance pathway","03015","kegg","PABPC3"
"mRNA surveillance pathway","03015","kegg","PPP1CB"
"mRNA surveillance pathway","03015","kegg","SMG6"
"mRNA surveillance pathway","03015","kegg","PABPN1"
"mRNA surveillance pathway","03015","kegg","SYMPK"
"mRNA surveillance pathway","03015","kegg","WDR82"
"mRNA surveillance pathway","03015","kegg","UPF1"
"mRNA surveillance pathway","03015","kegg","WDR33"
"mRNA surveillance pathway","03015","kegg","CSTF1"
"mRNA surveillance pathway","03015","kegg","GSPT1"
"mRNA surveillance pathway","03015","kegg","PABPC4"
"mRNA surveillance pathway","03015","kegg","UPF3A"
"mRNA surveillance pathway","03015","kegg","FIP1L1"
"mRNA surveillance pathway","03015","kegg","NXT2"
"mRNA surveillance pathway","03015","kegg","PPP2R5D"
"mRNA surveillance pathway","03015","kegg","PPP1CC"
"mRNA surveillance pathway","03015","kegg","PPP2R1B"
"mRNA surveillance pathway","03015","kegg","PPP2R2D"
"mRNA surveillance pathway","03015","kegg","MAGOH"
"mRNA surveillance pathway","03015","kegg","RNGTT"
"mRNA surveillance pathway","03015","kegg","PNN"
"mRNA surveillance pathway","03015","kegg","NXT1"
"mRNA surveillance pathway","03015","kegg","RBM8A"
"mRNA surveillance pathway","03015","kegg","PPP2R3B"
"mRNA surveillance pathway","03015","kegg","SAP18"
"mRNA surveillance pathway","03015","kegg","ETF1"
"mRNA surveillance pathway","03015","kegg","PCF11"
"mRNA surveillance pathway","03015","kegg","SMG1"
"mRNA surveillance pathway","03015","kegg","PAPOLA"
"mRNA surveillance pathway","03015","kegg","MSI2"
"mRNA surveillance pathway","03015","kegg","SMG5"
"mRNA surveillance pathway","03015","kegg","BAT1"
"mRNA surveillance pathway","03015","kegg","UPF3B"
"mRNA surveillance pathway","03015","kegg","ERF"
"mRNA surveillance pathway","03015","kegg","PPP2R5E"
"mRNA surveillance pathway","03015","kegg","UPF2"
"mRNA surveillance pathway","03015","kegg","MET"
"mRNA surveillance pathway","03015","kegg","EIF4A3"
"mRNA surveillance pathway","03015","kegg","CSTF3"
"mRNA surveillance pathway","03015","kegg","PPP2R2C"
"mRNA surveillance pathway","03015","kegg","NXF1"
"mRNA surveillance pathway","03015","kegg","SMG7"
"mRNA surveillance pathway","03015","kegg","WIBG"
"mRNA surveillance pathway","03015","kegg","NXF5"
"mRNA surveillance pathway","03015","kegg","CPSF4"
"mRNA surveillance pathway","03015","kegg","PPP2R3C"
"mRNA surveillance pathway","03015","kegg","PPP2R3A"
"mRNA surveillance pathway","03015","kegg","MAGOHB"
"mRNA surveillance pathway","03015","kegg","PPP1CA"
"mRNA surveillance pathway","03015","kegg","PPP2R2A"
"Pantothenate and CoA biosynthesis","00770","kegg","PANK2"
"Pantothenate and CoA biosynthesis","00770","kegg","ADC"
"Pantothenate and CoA biosynthesis","00770","kegg","BCAT1"
"Pantothenate and CoA biosynthesis","00770","kegg","VNN1"
"Pantothenate and CoA biosynthesis","00770","kegg","COASY"
"Pantothenate and CoA biosynthesis","00770","kegg","VNN2"
"Pantothenate and CoA biosynthesis","00770","kegg","UPB1"
"Pantothenate and CoA biosynthesis","00770","kegg","PANK3"
"Pantothenate and CoA biosynthesis","00770","kegg","BCAT2"
"Pantothenate and CoA biosynthesis","00770","kegg","ENPP1"
"Pantothenate and CoA biosynthesis","00770","kegg","PPCS"
"Pantothenate and CoA biosynthesis","00770","kegg","PANK1"
"Pantothenate and CoA biosynthesis","00770","kegg","PANK4"
"Pantothenate and CoA biosynthesis","00770","kegg","PPCDC"
"Pantothenate and CoA biosynthesis","00770","kegg","PPAT"
"Pantothenate and CoA biosynthesis","00770","kegg","AASDHPPT"
