"source_id","metabolites","ontology"
"hmdb:HMDB0028700","Alanyl-Valine","Feces"
"pubchem:123979","3-Carboxy-4-methyl-5-propyl-2-","Feces"
"chemspider:110498","3-Carboxy-4-methyl-5-propyl-2-","Feces"
"hmdb:HMDB0061112","3-Carboxy-4-methyl-5-propyl-2-","Feces"
"CAS:56-86-0","L-Glutamic acid","Feces"
"chebi:41254","3-Carboxy-4-methyl-5-propyl-2-","Feces"
"chebi:27748","Nicotinate D-ribonucleoside","Feces"
"chebi:16015","L-Glutamic acid","Feces"
"chemspider:24767058","PC(20:3(8Z,11Z,14Z)/16:1(9Z))","Feces"
"pubchem:161234","Nicotinate D-ribonucleoside","Feces"
"kegg:C05841","Nicotinate D-ribonucleoside","Feces"
"chemspider:3208","Famotidine","Feces"
"chemspider:24767049","PC(20:3(5Z,8Z,11Z)/24:1(15Z))","Feces"
"hmdb:HMDB0031479","1-Heptanol","Feces"
"CAS:111-70-6","1-Heptanol","Feces"
"chemspider:7837","1-Heptanol","Feces"
"pubchem:8129","1-Heptanol","Feces"
"hmdb:HMDB0094652","2-Octene, 3,7-dimethyl-, (Z)-","Feces"
"CAS:110-38-3","Ethyl decanoate","Feces"
"hmdb:HMDB0030998","Ethyl decanoate","Feces"
"chemspider:7757","Ethyl decanoate","Feces"
"pubchem:8048","Ethyl decanoate","Feces"
"chebi:87430","Ethyl decanoate","Feces"
"CAS:7643-75-6","L-Arabitol","Feces"
"hmdb:HMDB0010343","1-(alpha-Methyl-4-(2-methylpro","Feces"
"chebi:30778","Gallic acid","Feces"
"kegg:C01424","Gallic acid","Feces"
"chemspider:553488","(1E)-1-(methylthio)prop-1-ene","Feces"
"hmdb:HMDB0008598","PC(22:2(13Z,16Z)/18:2(9Z,12Z))","Feces"
"chemspider:24767001","PC(20:2(11Z,14Z)/20:0)","Feces"
"pubchem:370","Gallic acid","Feces"
"kegg:C00133","D-Alanine","Feces"
"chebi:4087","NA","Feces"
"chemspider:4512358","trans-trans-Muconic acid","Feces"
"pubchem:16061341","CE(22:4(7Z,10Z,13Z,16Z))","Feces"
"pubchem:342","m-Cresol","Feces"
"pubchem:52923559","PC(22:2(13Z,16Z)/16:0)","Feces"
"chebi:46195","Acetaminophen","Feces"
"chemspider:1906","Acetaminophen","Feces"
"wikidata:Q57055","NA","Feces"
"kegg:C06804","Acetaminophen;","Feces"
"hmdb:HMDB0001859","Acetaminophen","Feces"
"hmdb:HMDB0001659","Acetone","Feces"
"hmdb:HMDB0028713","Arginyl-Leucine","Feces"
"kegg:C00207","Acetone","Feces"
"CAS:103-90-2","Acetaminophen","Feces"
"pubchem:180","Acetone","Feces"
"chebi:64277","Dihydrobiopterin","Feces"
"chebi:15347","Acetone","Feces"
"chebi:2398","NA","Feces"
"pubchem:252","Dihydrobiopterin","Feces"
"chemspider:10027","Hexadecanedioic acid","Feces"
"chebi:73722","Hexadecanedioic acid","Feces"
"CAS:505-54-4","Hexadecanedioic acid","Feces"
"kegg:C19615","Hexadecanedioic acid","Feces"
"hmdb:HMDB0000672","Hexadecanedioic acid","Feces"
"chemspider:67261","5-Hydroxyindoleacetaldehyde","Feces"
"kegg:C05634","5-Hydroxyindoleacetaldehyde","Feces"
"CAS:1892-21-3","5-Hydroxyindoleacetaldehyde","Feces"
"chebi:30745","Phenylacetic acid","Feces"
"pubchem:74688","5-Hydroxyindoleacetaldehyde","Feces"
"hmdb:HMDB0008705","PC(22:5(7Z,10Z,13Z,16Z,19Z)/20","Feces"
"CAS:1195-32-0","p-Mentha-1,3,5,8-tetraene","Feces"
"hmdb:HMDB0029641","p-Mentha-1,3,5,8-tetraene","Feces"
"pubchem:53479167","PC(22:1(13Z)/14:1(9Z))","Feces"
"pubchem:311","Citric acid","Feces"
"hmdb:HMDB0028680","Alanyl-Alanine","Feces"
"chebi:23321","NA","Feces"
"chebi:30769","Citric acid","Feces"
"CAS:77-92-9","Citric acid","Feces"
"chemspider:92314","CE(12:0)","Feces"
"pubchem:31348","NA","Feces"
"kegg:C00158","Citric acid","Feces"
"chebi:18295","Histamine","Feces"
"chemspider:4445609","Linoelaidic acid","Feces"
"CAS:41263-94-9","2-Fucosyllactose","Feces"
"pubchem:170484","2-Fucosyllactose","Feces"
"hmdb:HMDB0002098","2-Fucosyllactose","Feces"
"chemspider:149055","2-Fucosyllactose","Feces"
"hmdb:HMDB0006270","Linoelaidic acid","Feces"
"CAS:1576-96-1","(E)-2-Penten-1-ol","Feces"
"hmdb:HMDB0031604","(E)-2-Penten-1-ol","Feces"
"chebi:87754","2,4-Dimethyl-3-pentanone","Feces"
"hmdb:HMDB0007987","PC(16:0/22:2(13Z,16Z))","Feces"
"hmdb:HMDB0013675","1,3,5-Trihydroxybenzene","Feces"
"chebi:16204","1,3,5-Trihydroxybenzene","Feces"
"pubchem:359","1,3,5-Trihydroxybenzene","Feces"
"chemspider:352","1,3,5-Trihydroxybenzene","Feces"
"CAS:108-73-6","1,3,5-Trihydroxybenzene","Feces"
"hmdb:HMDB0010370","CE(18:3(9Z,12Z,15Z))","Feces"
"pubchem:244","Benzyl alcohol","Feces"
"pubchem:53478645","PC(14:1(9Z)/P-18:1(9Z))","Feces"
"chemspider:24766713","PC(18:0/20:4(8Z,11Z,14Z,17Z))","Feces"
"pubchem:12388","Tridecane","Feces"
"hmdb:HMDB0059873","3-Ethylphenol","Feces"
"pubchem:12101","3-Ethylphenol","Feces"
"chemspider:11604","3-Ethylphenol","Feces"
"kegg:C14386","3-Ethylphenol","Feces"
"chebi:17750","Betaine","Feces"
"chemspider:24767390","PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)","Feces"
"CAS:107-43-7","Betaine","Feces"
"wikidata:Q285835","NA","Feces"
"chemspider:24225627","NA","Feces"
"chebi:28800","N-Acetylgalactosamine;","Feces"
"chebi:28037","N-Acetyl-D-galactosamine;","Feces"
"pubchem:84265","N-Acetylgalactosamine","Feces"
"wikidata:Q27103467","NA","Feces"
"chebi:40356","N-Acetylgalactosamine","Feces"
"chemspider:32855","NA","Feces"
"CAS:14215-68-0","N-Acetyl-D-galactosamine;","Feces"
"kegg:C01074","N-Acetylgalactosamine","Feces"
"CAS:1811-31-0","N-Acetylgalactosamine","Feces"
"chemspider:76020","N-Acetylgalactosamine","Feces"
"hmdb:HMDB0000500","4-Hydroxybenzoic acid","Feces"
"kegg:C00156","4-Hydroxybenzoic acid","Feces"
"pubchem:135","4-Hydroxybenzoic acid","Feces"
"chemspider:132","4-Hydroxybenzoic acid","Feces"
"pubchem:14274981","CE(19:0)","Feces"
"pubchem:439174","N-Acetyl-D-glucosamine","Feces"
"chemspider:18011581","NA","Feces"
"pubchem:6802","Guanosine","Feces"
"pubchem:10690","Gluconic acid","Feces"
"hmdb:HMDB0028717","Arginyl-Proline","Feces"
"pubchem:53479319","PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:","Feces"
"hmdb:HMDB0000133","Guanosine","Feces"
"CAS:70832-37-0","CE(20:1(11Z))","Feces"
"pubchem:52922765","PC(18:3(6Z,9Z,12Z)/14:1(9Z))","Feces"
"pubchem:12020","1-Penten-3-ol","Feces"
"chebi:49022","Neuraminic acid","Feces"
"hmdb:HMDB0008473","PC(20:4(8Z,11Z,14Z,17Z)/20:2(1","Feces"
"pubchem:445063","N-Acetylneuraminic acid","Feces"
"chebi:28852","Prostaglandin F1a","Feces"
"kegg:C19910","N-Acetylneuraminic acid","Feces"
"chemspider:447972","Neuraminic acid","Feces"
"hmdb:HMDB0000830","Neuraminic acid","Feces"
"kegg:C00270","N-Acetylneuraminate;","Feces"
"chemspider:24766682","PC(16:1(9Z)/20:3(5Z,8Z,11Z))","Feces"
"pubchem:513472","Neuraminic acid","Feces"
"kegg:C06469","Neuraminic acid","Feces"
"chebi:45744","N-Acetylneuraminic acid","Feces"
"chemspider:7607","2-Pentanone","Feces"
"pubchem:107812","Hypotaurine","Feces"
"wikidata:Q27120624","NA","Feces"
"hmdb:HMDB0062541","1-palmitoylglycerophosphocholi","Feces"
"pubchem:86555","1-palmitoylglycerophosphocholi","Feces"
"CAS:131-48-6","N-Acetylneuraminic acid","Feces"
"chebi:17012","N-Acetylneuraminate;","Feces"
"chemspider:7509","Oenanthic ether","Feces"
"chemspider:392810","N-Acetylneuraminic acid","Feces"
"hmdb:HMDB0000798","Oenanthic ether","Feces"
"chemspider:96959","Hypotaurine","Feces"
"wikidata:Q2823295","NA","Feces"
"chebi:16668","Hypotaurine","Feces"
"hmdb:HMDB0002269","Curcumin","Feces"
"CAS:114-04-5","Neuraminic acid","Feces"
"CAS:2482-25-9","4-Hydroxyhippuric acid","Feces"
"wikidata:Q27136999","NA","Feces"
"chemspider:63063","Indole-3-carboxylic acid","Feces"
"pubchem:597","Cytosine","Feces"
"chemspider:74994","3,7-Dimethyluric acid","Feces"
"chebi:68531","3,7-Dimethyluricacid","Feces"
"chebi:149724","3,7-Dimethyluric acid","Feces"
"kegg:C16360","3,7-Dimethyluricacid","Feces"
"pubchem:12187","Ethyl isobutyl ketone","Feces"
"wikidata:Q178425","NA","Feces"
"pubchem:11039","Methyl isobutyrate","Feces"
"CAS:109-66-0","Pentane","Feces"
"chemspider:10571","Methyl isobutyrate","Feces"
"hmdb:HMDB0031249","Methyl isobutyrate","Feces"
"CAS:547-63-7","Methyl isobutyrate","Feces"
"pubchem:52922473","PC(16:1(9Z)/22:2(13Z,16Z))","Feces"
"pubchem:9972843","3L,7D,11D-Phytanic acid","Feces"
"hmdb:HMDB0000918","CE(18:1(9Z))","Feces"
"kegg:C00213","Sarcosine","Feces"
"pubchem:1088","Sarcosine","Feces"
"chemspider:1057","Sarcosine","Feces"
"chebi:9029","NA","Feces"
"CAS:107-97-1","Sarcosine","Feces"
"hmdb:HMDB0000271","Sarcosine","Feces"
"chemspider:21106125","Hydroxyacetone","Feces"
"chebi:15611","Sarcosine","Feces"
"chemspider:7791","Piperidine","Feces"
"wikidata:Q414157","NA","Feces"
"hmdb:HMDB0034301","Piperidine","Feces"
"chebi:18049","Piperidine","Feces"
"pubchem:8082","Piperidine","Feces"
"chemspider:453018","beta-Selinene","Feces"
"chebi:28842","Stearic acid","Feces"
"hmdb:HMDB0029129","Valyl-Histidine","Feces"
"pubchem:61237","2-(Dimethylamino)acetonitrile","Feces"
"chebi:29023","L-Urobilin;","Feces"
"chebi:45710","NA","Feces"
"hmdb:HMDB0004159","L-Urobilin","Feces"
"pubchem:5280818","L-Urobilin","Feces"
"CAS:34217-90-8","L-Urobilin","Feces"
"kegg:C05793","L-Urobilin","Feces"
"pubchem:53478731","PC(18:1(11Z)/20:0)","Feces"
"chemspider:24790","3-Hydroxycapric acid","Feces"
"chemspider:9010","Hydroxyphenyllactic acid","Feces"
"pubchem:9378","Hydroxyphenyllactic acid","Feces"
"chebi:17385","Hydroxyphenyllactic acid","Feces"
"chebi:36659","3-(4-Hydroxyphenyl)lactate;","Feces"
"kegg:C03672","Hydroxyphenyllactic acid","Feces"
"CAS:591-68-4","Butyl pentanoate","Feces"
"hmdb:HMDB0000755","Hydroxyphenyllactic acid","Feces"
"CAS:306-23-0","Hydroxyphenyllactic acid","Feces"
"pubchem:11920","2-(Hydroxymethyl)benzoic acid","Feces"
"hmdb:HMDB0032594","2-(Hydroxymethyl)benzoic acid","Feces"
"kegg:C10804","2-(Hydroxymethyl)benzoic acid","Feces"
"chemspider:11426","2-(Hydroxymethyl)benzoic acid","Feces"
"CAS:604-33-1","CE(18:2(9Z,12Z))","Feces"
"chemspider:83867","Indolelactic acid","Feces"
"chebi:17282","Indolelactate","Feces"
"kegg:C02043","Indolelactic acid","Feces"
"CAS:3947-38-4","D-Urobilin","Feces"
"hmdb:HMDB0000671","Indolelactic acid","Feces"
"hmdb:HMDB0034970","(S)-alpha-Phellandrene","Feces"
"chebi:367","(S)-alpha-Phellandrene","Feces"
"hmdb:HMDB0008011","PC(16:1(9Z)/20:1(11Z))","Feces"
"CAS:71-44-3","Spermine","Feces"
"pubchem:1103","Spermine","Feces"
"chebi:15746","Spermine","Feces"
"kegg:C00750","Spermine","Feces"
"hmdb:HMDB0001256","Spermine","Feces"
"hmdb:HMDB0003442","CE(5:0)","Feces"
"hmdb:HMDB0002340","2-Methylbenzoic acid","Feces"
"chebi:36632","2-Methylbenzoic acid","Feces"
"pubchem:22207","(S)-14-Methylhexadecanoic acid","Feces"
"pubchem:53478933","PC(20:2(11Z,14Z)/24:1(15Z))","Feces"
"hmdb:HMDB0008168","PC(18:3(6Z,9Z,12Z)/18:0)","Feces"
"CAS:551-72-4","Levoinositol","Feces"
"hmdb:HMDB0006727","CE(22:0)","Feces"
"hmdb:HMDB0000881","Xanthurenic acid","Feces"
"kegg:C06424","Myristic acid","Feces"
"wikidata:Q5961262","NA","Feces"
"chebi:4108","NA","Feces"
"chebi:217069","Xanthurenic acid","Feces"
"wikidata:Q27076990","NA","Feces"
"chebi:71201","Xanthurenicacid;","Feces"
"CAS:59-00-7","Xanthurenic acid","Feces"
"chemspider:5497","Xanthurenic acid","Feces"
"chemspider:75697","D-Aspartic acid","Feces"
"chebi:10072","NA","Feces"
"CAS:1783-96-6","D-Aspartic acid","Feces"
"kegg:C02470","Xanthurenic acid","Feces"
"kegg:C00402","D-Aspartic acid","Feces"
"pubchem:5699","Xanthurenic acid","Feces"
"chebi:17364","D-Aspartic acid","Feces"
"chebi:18344","Kynurenic acid","Feces"
"pubchem:1049","Pyridine","Feces"
"CAS:4669-02-7","Isopalmitic acid","Feces"
"kegg:C02530","CE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)","Feces"
"hmdb:HMDB0029106","Tyrosyl-Hydroxyproline","Feces"
"hmdb:HMDB0008476","PC(20:4(8Z,11Z,14Z,17Z)/20:4(5","Feces"
"chebi:44884","1-Pentanol","Feces"
"CAS:71-41-0","1-Pentanol","Feces"
"pubchem:149096","Levofloxacin","Feces"
"hmdb:HMDB0010365","3-alpha-hydroxy-5-alpha-andros","Feces"
"chebi:63598","Levofloxacin","Feces"
"CAS:100986-85-4","Levofloxacin","Feces"
"pubchem:246520","CE(16:0)","Feces"
"kegg:C08277","Sebacic acid","Feces"
"LIPIDMAPS:LMFA01030759","(5Z,8Z,11Z,14Z,17Z)-Icosapenta","Feces"
"hmdb:HMDB0008426","PC(20:4(5Z,8Z,11Z,14Z)/14:0)","Feces"
"CAS:110-54-3","Hexane","Feces"
"chebi:29021","Hexane","Feces"
"hmdb:HMDB0029600","Hexane","Feces"
"kegg:C11271","Hexane","Feces"
"pubchem:8058","Hexane","Feces"
"CAS:109-60-4","Propyl acetate","Feces"
"pubchem:53477890","CE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)","Feces"
"CAS:108-24-7","Acetic anhydride","Feces"
"chemspider:24766906","PC(18:4(6Z,9Z,12Z,15Z)/20:3(5Z","Feces"
"pubchem:7918","Acetic anhydride","Feces"
"hmdb:HMDB0001875","Methanol","Feces"
"pubchem:887","Methanol","Feces"
"chemspider:864","Methanol","Feces"
"wikidata:Q14982","NA","Feces"
"kegg:C00132","Methanol","Feces"
"CAS:67-56-1","Methanol","Feces"
"wikidata:Q418826","NA","Feces"
"pubchem:493591","Maltitol","Feces"
"chemspider:7890","N-Dodecane","Feces"
"wikidata:Q27159112","NA","Feces"
"hmdb:HMDB0000337","(S)-3,4-Dihydroxybutyric acid","Feces"
"pubchem:439186","NA","Feces"
"wikidata:Q413491","NA","Feces"
"hmdb:HMDB0000163","D-Maltose","Feces"
"wikidata:Q207688","NA","Feces"
"hmdb:HMDB0000573","Elaidic acid","Feces"
"pubchem:445639","Oleic acid","Feces"
"hmdb:HMDB0008526","PC(22:0/14:1(9Z))","Feces"
"chebi:27997","Elaidic acid","Feces"
"kegg:C07481","Caffeine","Feces"
"chemspider:393217","Oleic acid","Feces"
"hmdb:HMDB0028932","Leucyl-Isoleucine","Feces"
"LIPIDMAPS:LMFA01030763","(9Z)-Octadecenoicacid;","Feces"
"chemspider:24766564","PC(14:0/22:2(13Z,16Z))","Feces"
"chemspider:4941513","CE(18:3(9Z,12Z,15Z))","Feces"
"chebi:16196","Oleic acid","Feces"
"pubchem:637517","NA","Feces"
"hmdb:HMDB0000893","Suberic acid","Feces"
"kegg:C08278","Suberic acid","Feces"
"chebi:9300","Suberic acid","Feces"
"CAS:505-48-6","Suberic acid","Feces"
"pubchem:10457","Suberic acid","Feces"
"CAS:645-65-8","Imidazoleacetic acid","Feces"
"hmdb:HMDB0002024","Imidazoleacetic acid","Feces"
"chemspider:86856","Imidazoleacetic acid","Feces"
"pubchem:96215","Imidazoleacetic acid","Feces"
"kegg:C02835","Imidazoleacetic acid","Feces"
"chemspider:24766589","PC(14:1(9Z)/20:2(11Z,14Z))","Feces"
"CAS:7296-64-2","Beta-D-Galactose","Feces"
"chemspider:388480","D-Galactose","Feces"
"chebi:19203","Pyrrole","Feces"
"hmdb:HMDB0029065","Threoninyl-Leucine","Feces"
"hmdb:HMDB0000549","Gamma-Butyrolactone","Feces"
"chebi:42639","Gamma-Butyrolactone","Feces"
"pubchem:53477892","CE(20:3(8Z,11Z,14Z))","Feces"
"chebi:45296","Hexadecane","Feces"
"chemspider:24767148","PC(20:4(8Z,11Z,14Z,17Z)/24:1(1","Feces"
"chebi:121517","Pentanal","Feces"
"CAS:110-62-3","Pentanal","Feces"
"pubchem:8063","Pentanal","Feces"
"pubchem:53477735","Thymidine 3',5'-cyclic monopho","Feces"
"kegg:C00364","5-Thymidylic acid","Feces"
"chemspider:9319","5-Thymidylic acid","Feces"
"hmdb:HMDB0001227","5-Thymidylic acid","Feces"
"CAS:6453-60-7","Thymidine 3',5'-cyclic monopho","Feces"
"pubchem:83939","Paracetamol sulfate","Feces"
"kegg:C05852","Ortho-Hydroxyphenylacetic acid","Feces"
"pubchem:52923633","PC(22:4(7Z,10Z,13Z,16Z)/18:1(9","Feces"
"CAS:56-12-2","Gamma-Aminobutyric acid","Feces"
"CAS:614-75-5","Ortho-Hydroxyphenylacetic acid","Feces"
"chebi:28478","Ortho-Hydroxyphenylacetic acid","Feces"
"CAS:96-76-4","2,4-Di-tert-butylphenol","Feces"
"hmdb:HMDB0013816","2,4-Di-tert-butylphenol","Feces"
"chemspider:56225","S-Methyl butanethioate","Feces"
"chemspider:6031","L-Asparagine","Feces"
"chemspider:9922","Methylsuccinic acid","Feces"
"chebi:32650","NA","Feces"
"CAS:70-47-3","L-Asparagine","Feces"
"pubchem:10349","Methylsuccinic acid","Feces"
"chemspider:24766817","PC(18:2(9Z,12Z)/22:5(7Z,10Z,13","Feces"
"chemspider:65806","Pterin","Feces"
"chebi:18265","Pterin","Feces"
"CAS:2236-60-4","Pterin","Feces"
"pubchem:73000","Pterin","Feces"
"kegg:C07208","m-Xylene","Feces"
"chemspider:10188","5-Androstenediol","Feces"
"chemspider:7641","m-Xylene","Feces"
"hmdb:HMDB0003818","5-Androstenediol","Feces"
"CAS:108-38-3","m-Xylene;","Feces"
"pubchem:6568","2-Butanol","Feces"
"pubchem:7929","m-Xylene","Feces"
"chebi:16164","1,2,3-Trihydroxybenzene","Feces"
"chebi:28488","m-Xylene","Feces"
"hmdb:HMDB0059810","m-Xylene","Feces"
"pubchem:1057","1,2,3-Trihydroxybenzene","Feces"
"hmdb:HMDB0013825","4-(1,1,3,3-Tetramethylbutyl)-p","Feces"
"kegg:C01108","1,2,3-Trihydroxybenzene","Feces"
"chebi:45571","Heptanoic acid","Feces"
"pubchem:8094","Heptanoic acid","Feces"
"hmdb:HMDB0000666","Heptanoic acid","Feces"
"CAS:111-14-8","Heptanoic acid","Feces"
"kegg:C17714","Heptanoic acid","Feces"
"hmdb:HMDB0000085","Deoxyguanosine","Feces"
"pubchem:187790","Deoxyguanosine","Feces"
"wikidata:Q422488","NA","Feces"
"CAS:961-07-9","Deoxyguanosine","Feces"
"hmdb:HMDB0036560","beta-Pinene","Feces"
"chemspider:163230","Deoxyguanosine","Feces"
"chebi:50025","beta-Pinene","Feces"
"pubchem:14896","beta-Pinene","Feces"
"chemspider:14198","beta-Pinene","Feces"
"kegg:C09882","beta-Pinene","Feces"
"CAS:516-90-5","Lithocholyltaurine","Feces"
"CAS:1629-58-9","1-Penten-3-one","Feces"
"pubchem:15394","1-Penten-3-one","Feces"
"chemspider:14653","1-Penten-3-one","Feces"
"wikidata:Q255933","NA","Feces"
"chemspider:10653","Methyl propionate","Feces"
"chemspider:24767394","PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)","Feces"
"chebi:44794","Octaethylene glycol","Feces"
"hmdb:HMDB0094680","Octaethylene glycol","Feces"
"pubchem:596","NA","Feces"
"pubchem:6175","Cytidine","Feces"
"chemspider:5940","Cytidine","Feces"
"chemspider:576","NA","Feces"
"chebi:17562","Cytidine","Feces"
"pubchem:140511","3-Methylhexanal","Feces"
"chebi:88822","3-Methylhexanal","Feces"
"chemspider:123928","3-Methylhexanal","Feces"
"chebi:49059","Threonic acid","Feces"
"CAS:19269-28-4","3-Methylhexanal","Feces"
"hmdb:HMDB0008331","PC(20:2(11Z,14Z)/16:0)","Feces"
"hmdb:HMDB0029140","Valyl-Valine","Feces"
"hmdb:HMDB0029046","Serylphenylalanine","Feces"
"CAS:1912-33-0","Indole-3-methyl acetate","Feces"
"chemspider:67279","Indole-3-methyl acetate","Feces"
"hmdb:HMDB0029185","5-(3',4'-Dihydroxyphenyl)-gamm","Feces"
"chebi:400905","5-(3',4'-Dihydroxyphenyl)-gamm","Feces"
"hmdb:HMDB0008780","PC(24:0/22:5(7Z,10Z,13Z,16Z,19","Feces"
"hmdb:HMDB0011130","LysoPE(18:0/0:0)","Feces"
"chebi:75036","LysoPE(18:0/0:0)","Feces"
"chemspider:24766809","PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z","Feces"
"chebi:35255","Chloroform","Feces"
"hmdb:HMDB0029596","Chloroform","Feces"
"kegg:C13827","Chloroform","Feces"
"chemspider:5977","Chloroform","Feces"
"CAS:544-64-9","Myristoleic acid","Feces"
"hmdb:HMDB0031598","2,3-Pentanedione","Feces"
"hmdb:HMDB0002000","Myristoleic acid","Feces"
"chebi:27781","Myristoleic acid","Feces"
"kegg:C08322","Myristoleic acid","Feces"
"chebi:60344","NA","Feces"
"chemspider:16739950","NA","Feces"
"CAS:14875-96-8","Heme","Feces"
"hmdb:HMDB0003178","Heme","Feces"
"chemspider:7146","3,5-Dihydroxybenzoic acid","Feces"
"pubchem:444098","NA","Feces"
"chebi:5651","NA","Feces"
"hmdb:HMDB0000167","L-Threonine","Feces"
"kegg:C02528","Chenodeoxycholic acid","Feces"
"chebi:17272","Propanoate;","Feces"
"chemspider:13628372","Chenodeoxycholic acid 3-sulfat","Feces"
"hmdb:HMDB0000746","Hydroxyisocaproic acid","Feces"
"hmdb:HMDB0002586","Chenodeoxycholic acid 3-sulfat","Feces"
"chebi:45227","NA","Feces"
"hmdb:HMDB0000613","Erythronic acid","Feces"
"CAS:13748-90-8","Hydroxyisocaproic acid","Feces"
"chemspider:2061231","Erythronic acid","Feces"
"pubchem:83697","Hydroxyisocaproic acid","Feces"
"wikidata:Q423345","NA","Feces"
"hmdb:HMDB0002183","Docosahexaenoic acid","Feces"
"chebi:37655","Erythronic acid","Feces"
"chemspider:393183","Docosahexaenoic acid","Feces"
"LIPIDMAPS:LMFA01030185","(4Z,7Z,10Z,13Z,16Z,19Z)-Docosa","Feces"
"hmdb:HMDB0032063","4-tert-Butylphenol","Feces"
"chebi:34444","4-tert-Butylphenol","Feces"
"hmdb:HMDB0033788","Ethyl dodecanoate","Feces"
"chemspider:21011","2-Pentanol","Feces"
"pubchem:89437","p-Menthan-1-ol","Feces"
"chemspider:80716","p-Menthan-1-ol","Feces"
"wikidata:Q182990","NA","Feces"
"chebi:46375","NA","Feces"
"chemspider:1141","Uracil","Feces"
"CAS:104-98-3","Urocanic acid","Feces"
"chebi:27247","Urocanate;","Feces"
"hmdb:HMDB0062562","Trans-urocanate","Feces"
"chemspider:1145","NA","Feces"
"chebi:27248","NA","Feces"
"pubchem:1178","NA","Feces"
"pubchem:736715","Urocanic acid","Feces"
"chemspider:643824","Urocanic acid","Feces"
"pubchem:52922643","PC(18:0/14:1(9Z))","Feces"
"kegg:C08372","Dimethyl trisulfide","Feces"
"wikidata:Q30536","NA","Feces"
"hmdb:HMDB0013780","Dimethyl trisulfide","Feces"
"chebi:30817","Urocanic acid","Feces"
"chemspider:18219","Dimethyl trisulfide","Feces"
"hmdb:HMDB0000301","Urocanic acid","Feces"
"chemspider:391","Hydrogen sulfide","Feces"
"CAS:7783-06-4","Hydrogen sulfide","Feces"
"pubchem:402","Hydrogen sulfide","Feces"
"wikidata:Q170591","NA","Feces"
"hmdb:HMDB0000134","Fumaric acid","Feces"
"hmdb:HMDB0003276","Hydrogen sulfide","Feces"
"chebi:29806","Fumarate;","Feces"
"chebi:16136","Hydrogen sulfide","Feces"
"pubchem:10686","Hemimellitene","Feces"
"CAS:2765-11-9","Pentadecanal","Feces"
"chemspider:10197150","Fumaric acid","Feces"
"hmdb:HMDB0039095","Pentyl acetate","Feces"
"CAS:628-63-7","Pentyl acetate","Feces"
"chemspider:11843","Pentyl acetate","Feces"
"pubchem:12348","Pentyl acetate","Feces"
"pubchem:10812","1-Isopropyl-3-methylbenzene","Feces"
"chemspider:10355","1-Isopropyl-3-methylbenzene","Feces"
"chebi:28718","L-Allothreonine","Feces"
"CAS:24830-94-2","L-Allothreonine","Feces"
"hmdb:HMDB0008597","PC(22:2(13Z,16Z)/18:1(9Z))","Feces"
"chebi:27836","Lauric aldehyde","Feces"
"pubchem:82755","Hydroxytyrosol","Feces"
"pubchem:8194","Lauric aldehyde","Feces"
"hmdb:HMDB0005784","Hydroxytyrosol","Feces"
"chemspider:74680","Hydroxytyrosol","Feces"
"kegg:C02278","Lauric aldehyde","Feces"
"chebi:68889","Hydroxytyrosol","Feces"
"wikidata:Q744577","NA","Feces"
"pubchem:52924047","LysoPC(18:4(6Z,9Z,12Z,15Z))","Feces"
"kegg:C02154","Glyceraldehyde","Feces"
"CAS:56-82-6","Glyceraldehyde","Feces"
"chebi:5445","Glyceraldehyde","Feces"
"pubchem:751","Glyceraldehyde","Feces"
"hmdb:HMDB0094682","5alpha-Androstan-3alpha,17beta","Feces"
"chebi:133101","5alpha-Androstan-3alpha,17beta","Feces"
"hmdb:HMDB0012819","5-Hydroxykynurenine","Feces"
"chemspider:389616","5-Hydroxykynurenine","Feces"
"CAS:720-00-3","5-Hydroxykynurenine","Feces"
"chebi:36408","5-Hydroxykynurenine;","Feces"
"kegg:C05651","5-Hydroxykynurenine","Feces"
"kegg:C02378","Aminocaproic acid","Feces"
"chemspider:391375","2-Methoxy-estradiol-17b 3-gluc","Feces"
"chemspider:24767392","PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)","Feces"
"chemspider:103116","Lithocholic acid glycine conju","Feces"
"pubchem:115245","Lithocholic acid glycine conju","Feces"
"pubchem:441476","Pectin","Feces"
"chebi:37998","Lithocholic acid glycine conju","Feces"
"CAS:474-74-8","Lithocholic acid glycine conju","Feces"
"chemspider:24769382","LysoPE(15:0/0:0)","Feces"
"kegg:C15557","Lithocholic acid glycine conju","Feces"
"pubchem:52925150","LysoPE(15:0/0:0)","Feces"
"hmdb:HMDB0000698","Lithocholic acid glycine conju","Feces"
"chebi:47954","Pectin","Feces"
"hmdb:HMDB0003402","Pectin","Feces"
"chebi:47962","Galacturonic acid","Feces"
"pubchem:19754","1-(Methylthio)-propane","Feces"
"chebi:15940","Nicotinic acid","Feces"
"chemspider:24766855","PC(18:3(6Z,9Z,12Z)/P-18:0)","Feces"
"wikidata:Q134658","NA","Feces"
"hmdb:HMDB0000379","2-Methylcitric acid","Feces"
