"","pathwayName","sourceId","type","metabolite"
"108580","Melanogenesis","04916","kegg","ADCY2"
"108581","Melanogenesis","04916","kegg","GSK3B"
"108582","Melanogenesis","04916","kegg","WNT10A"
"108583","Melanogenesis","04916","kegg","KRAS"
"108584","Melanogenesis","04916","kegg","WNT3A"
"108585","Melanogenesis","04916","kegg","WNT11"
"108586","Melanogenesis","04916","kegg","WNT2B"
"108587","Melanogenesis","04916","kegg","POMC"
"108588","Melanogenesis","04916","kegg","CAMK2G"
"108589","Melanogenesis","04916","kegg","KIT"
"108590","Melanogenesis","04916","kegg","PRKCB"
"108591","Melanogenesis","04916","kegg","GNAQ"
"108592","Melanogenesis","04916","kegg","CALM2"
"108593","Melanogenesis","04916","kegg","HRAS"
"108594","Melanogenesis","04916","kegg","CAMK2A"
"108595","Melanogenesis","04916","kegg","CREB3L4"
"108596","Melanogenesis","04916","kegg","cAMP"
"108597","Melanogenesis","04916","kegg","CAMK2D"
"108598","Melanogenesis","04916","kegg","GNAO1"
"108599","Melanogenesis","04916","kegg","WNT7A"
"108600","Melanogenesis","04916","kegg","PRKACG"
"108601","Melanogenesis","04916","kegg","FZD8"
"108602","Melanogenesis","04916","kegg","FZD9"
"108603","Melanogenesis","04916","kegg","CREB3L2"
"108604","Melanogenesis","04916","kegg","ASIP"
"108605","Melanogenesis","04916","kegg","LEF1"
"108606","Melanogenesis","04916","kegg","ADCY6"
"108607","Melanogenesis","04916","kegg","WNT6"
"108608","Melanogenesis","04916","kegg","WNT1"
"108609","Melanogenesis","04916","kegg","FZD3"
"108610","Melanogenesis","04916","kegg","EDN1"
"108611","Melanogenesis","04916","kegg","WNT2"
"108612","Melanogenesis","04916","kegg","WNT16"
"108613","Melanogenesis","04916","kegg","NRAS"
"108614","Melanogenesis","04916","kegg","CALML3"
"108615","Melanogenesis","04916","kegg","CREB3"
"108616","Melanogenesis","04916","kegg","PLCB3"
"108617","Melanogenesis","04916","kegg","FZD10"
"108618","Melanogenesis","04916","kegg","MAPK3"
"108619","Melanogenesis","04916","kegg","GNAS"
"108620","Melanogenesis","04916","kegg","DVL2"
"108621","Melanogenesis","04916","kegg","ADCY7"
"108622","Melanogenesis","04916","kegg","WNT4"
"108623","Melanogenesis","04916","kegg","CTNNB1"
"108624","Melanogenesis","04916","kegg","ADCY1"
"108625","Melanogenesis","04916","kegg","PLCB1"
"108626","Melanogenesis","04916","kegg","ADCY5"
"108627","Melanogenesis","04916","kegg","ADCY9"
"108628","Melanogenesis","04916","kegg","GNAI2"
"108629","Melanogenesis","04916","kegg","CREB3L3"
"108630","Melanogenesis","04916","kegg","PLCB4"
"108631","Melanogenesis","04916","kegg","ADCY3"
"108632","Melanogenesis","04916","kegg","EDNRB"
"108633","Melanogenesis","04916","kegg","CAMK2B"
"108634","Melanogenesis","04916","kegg","WNT5A"
"108635","Melanogenesis","04916","kegg","CREB3L1"
"108636","Melanogenesis","04916","kegg","FZD6"
"108637","Melanogenesis","04916","kegg","PRKACA"
"108638","Melanogenesis","04916","kegg","PRKCG"
"108639","Melanogenesis","04916","kegg","FZD4"
"108640","Melanogenesis","04916","kegg","FZD5"
"108641","Melanogenesis","04916","kegg","CREBBP"
"108642","Melanogenesis","04916","kegg","PLCB2"
"108643","Melanogenesis","04916","kegg","ADCY4"
"108644","Melanogenesis","04916","kegg","RAF1"
"108645","Melanogenesis","04916","kegg","ADCY8"
"108646","Melanogenesis","04916","kegg","GNAI3"
"108647","Melanogenesis","04916","kegg","MAP2K2"
"108648","Melanogenesis","04916","kegg","TCF7L1"
"108649","Melanogenesis","04916","kegg","FZD1"
"108650","Melanogenesis","04916","kegg","PRKCA"
"108651","Melanogenesis","04916","kegg","WNT7B"
"108652","Melanogenesis","04916","kegg","MC1R"
"108653","Melanogenesis","04916","kegg","PRKACB"
"108654","Melanogenesis","04916","kegg","DVL3"
"108655","Melanogenesis","04916","kegg","DVL1"
"108656","Melanogenesis","04916","kegg","CALM1"
"108657","Melanogenesis","04916","kegg","CALM3"
"108658","Melanogenesis","04916","kegg","CALML5"
"108659","Melanogenesis","04916","kegg","WNT10B"
"108660","Melanogenesis","04916","kegg","EP300"
"108661","Melanogenesis","04916","kegg","MAPK1"
"108662","Melanogenesis","04916","kegg","FZD7"
"108663","Melanogenesis","04916","kegg","MAP2K1"
"108664","Primary immunodeficiency","05340","kegg","CD8B"
"108665","Primary immunodeficiency","05340","kegg","CD40"
"108666","Primary immunodeficiency","05340","kegg","PTPRC"
"108667","Primary immunodeficiency","05340","kegg","AICDA"
"108668","Primary immunodeficiency","05340","kegg","CD8A"
"108669","Primary immunodeficiency","05340","kegg","TAP1"
"108670","Primary immunodeficiency","05340","kegg","ADA"
"108671","Primary immunodeficiency","05340","kegg","BTK"
"108672","Primary immunodeficiency","05340","kegg","TAP2"
"108673","Primary immunodeficiency","05340","kegg","IL7R"
"108674","Primary immunodeficiency","05340","kegg","IL2RG"
"108675","Primary immunodeficiency","05340","kegg","ZAP70"
"108676","Primary immunodeficiency","05340","kegg","CIITA"
"108677","Primary immunodeficiency","05340","kegg","JAK3"
"108678","Primary immunodeficiency","05340","kegg","LCK"
"108679","Primary immunodeficiency","05340","kegg","CD4"
"108680","Apoptosis","04215","kegg","MAPK9"
"108681","Apoptosis","04215","kegg","MAPK10"
"108682","Apoptosis","04215","kegg","NGFR"
"108683","Apoptosis","04215","kegg","PMAIP1"
"108684","Apoptosis","04215","kegg","FADD"
"108685","Apoptosis","04215","kegg","BCL2L11"
"108686","Apoptosis","04215","kegg","APAF1"
"108687","Apoptosis","04215","kegg","BAK1"
"108688","Apoptosis","04215","kegg","BID"
"108689","Apoptosis","04215","kegg","DIABLO"
"108690","Apoptosis","04215","kegg","BIRC3"
"108691","Apoptosis","04215","kegg","CASP7"
"108692","Apoptosis","04215","kegg","CASP3"
"108693","Apoptosis","04215","kegg","CYCS"
"108694","Apoptosis","04215","kegg","HTRA2"
"108695","Apoptosis","04215","kegg","BIRC2"
"108696","Apoptosis","04215","kegg","BCL2"
"108697","Apoptosis","04215","kegg","BAX"
"108698","Apoptosis","04215","kegg","BECN1"
"108699","Apoptosis","04215","kegg","MAPK8"
"108700","Apoptosis","04215","kegg","BIRC6"
"108701","Apoptosis","04215","kegg","BOK"
"108702","Apoptosis","04215","kegg","BBC3"
"108703","Apoptosis","04215","kegg","CASP8"
"108704","Apoptosis","04215","kegg","BIRC5"
"108705","Apoptosis","04215","kegg","CASP9"
"108706","Apoptosis","04215","kegg","TNFRSF1A"
"108707","Apoptosis","04215","kegg","BCL2L1"
"108708","Glycosphingolipid biosynthesis","00601","kegg","B3GALNT1"
"108709","Glycosphingolipid biosynthesis","00601","kegg","FUT6"
"108710","Glycosphingolipid biosynthesis","00601","kegg","B4GALT4"
"108711","Glycosphingolipid biosynthesis","00601","kegg","FUT3"
"108712","Glycosphingolipid biosynthesis","00601","kegg","FUT5"
"108713","Glycosphingolipid biosynthesis","00601","kegg","ABO"
"108714","Glycosphingolipid biosynthesis","00601","kegg","ST3GAL4"
"108715","Glycosphingolipid biosynthesis","00601","kegg","GCNT2"
"108716","Glycosphingolipid biosynthesis","00601","kegg","FUT2"
"108717","Glycosphingolipid biosynthesis","00601","kegg","B4GALT2"
"108718","Glycosphingolipid biosynthesis","00601","kegg","B4GALT3"
"108719","Glycosphingolipid biosynthesis","00601","kegg","ST3GAL3"
"108720","Glycosphingolipid biosynthesis","00601","kegg","ST8SIA1"
"108721","Glycosphingolipid biosynthesis","00601","kegg","FUT1"
"108722","Glycosphingolipid biosynthesis","00601","kegg","A4GALT"
"108723","Glycosphingolipid biosynthesis","00601","kegg","B3GALT5"
"108724","Glycosphingolipid biosynthesis","00601","kegg","B3GNT5"
"108725","Glycosphingolipid biosynthesis","00601","kegg","B4GALT1"
"108726","Glycosphingolipid biosynthesis","00601","kegg","FUT7"
"108727","Glycosphingolipid biosynthesis","00601","kegg","ST3GAL6"
"108728","Estrogen signaling pathway","04915","kegg","HSPA2"
"108729","Estrogen signaling pathway","04915","kegg","SHC1"
"108730","Estrogen signaling pathway","04915","kegg","CREB3L2"
"108731","Estrogen signaling pathway","04915","kegg","CALM1"
"108732","Estrogen signaling pathway","04915","kegg","ESR2"
"108733","Estrogen signaling pathway","04915","kegg","PIK3CD"
"108734","Estrogen signaling pathway","04915","kegg","ADCY2"
"108735","Estrogen signaling pathway","04915","kegg","GNAO1"
"108736","Estrogen signaling pathway","04915","kegg","MAPK1"
"108737","Estrogen signaling pathway","04915","kegg","PIK3CA"
"108738","Estrogen signaling pathway","04915","kegg","NOS3"
"108739","Estrogen signaling pathway","04915","kegg","CALM3"
"108740","Estrogen signaling pathway","04915","kegg","SHC3"
"108741","Estrogen signaling pathway","04915","kegg","PLCB3"
"108742","Estrogen signaling pathway","04915","kegg","PIK3CB"
"108743","Estrogen signaling pathway","04915","kegg","EGFR"
"108744","Estrogen signaling pathway","04915","kegg","PRKACA"
"108745","Estrogen signaling pathway","04915","kegg","AKT1"
"108746","Estrogen signaling pathway","04915","kegg","MMP9"
"108747","Estrogen signaling pathway","04915","kegg","ADCY4"
"108748","Estrogen signaling pathway","04915","kegg","GABBR1"
"108749","Estrogen signaling pathway","04915","kegg","CREB1"
"108750","Estrogen signaling pathway","04915","kegg","KCNJ5"
"108751","Estrogen signaling pathway","04915","kegg","HSPA8"
"108752","Estrogen signaling pathway","04915","kegg","MAP2K1"
"108753","Estrogen signaling pathway","04915","kegg","GNAS"
"108754","Estrogen signaling pathway","04915","kegg","GRB2"
"108755","Estrogen signaling pathway","04915","kegg","ADCY3"
"108756","Estrogen signaling pathway","04915","kegg","HSP90AA1"
"108757","Estrogen signaling pathway","04915","kegg","GNAI3"
"108758","Estrogen signaling pathway","04915","kegg","PIK3R1"
"108759","Estrogen signaling pathway","04915","kegg","CREB3L3"
"108760","Estrogen signaling pathway","04915","kegg","PRKCD"
"108761","Estrogen signaling pathway","04915","kegg","ADCY5"
"108762","Estrogen signaling pathway","04915","kegg","HSPA1B"
"108763","Estrogen signaling pathway","04915","kegg","KCNJ9"
"108764","Estrogen signaling pathway","04915","kegg","HBEGF"
"108765","Estrogen signaling pathway","04915","kegg","PIK3R3"
"108766","Estrogen signaling pathway","04915","kegg","ESR1"
"108767","Estrogen signaling pathway","04915","kegg","SRC"
"108768","Estrogen signaling pathway","04915","kegg","ADCY8"
"108769","Estrogen signaling pathway","04915","kegg","MAPK3"
"108770","Estrogen signaling pathway","04915","kegg","PIK3R2"
"108771","Estrogen signaling pathway","04915","kegg","GABBR2"
"108772","Estrogen signaling pathway","04915","kegg","GNAI1"
"108773","Estrogen signaling pathway","04915","kegg","ITPR3"
"108774","Estrogen signaling pathway","04915","kegg","FOS"
"108775","Estrogen signaling pathway","04915","kegg","ADCY7"
"108776","Estrogen signaling pathway","04915","kegg","NRAS"
"108777","Estrogen signaling pathway","04915","kegg","ATF4"
"108778","Estrogen signaling pathway","04915","kegg","CALM2"
"108779","Estrogen signaling pathway","04915","kegg","cAMP"
"108780","Estrogen signaling pathway","04915","kegg","OPRM1"
"108781","Estrogen signaling pathway","04915","kegg","HSP90B1"
"108782","Estrogen signaling pathway","04915","kegg","GNAQ"
"108783","Estrogen signaling pathway","04915","kegg","AKT2"
"108784","Estrogen signaling pathway","04915","kegg","MMP2"
"108785","Estrogen signaling pathway","04915","kegg","ADCY6"
"108786","Estrogen signaling pathway","04915","kegg","HRAS"
"108787","Estrogen signaling pathway","04915","kegg","PLCB4"
"108788","Estrogen signaling pathway","04915","kegg","CREB3L4"
"108789","Estrogen signaling pathway","04915","kegg","PLCB1"
"108790","Estrogen signaling pathway","04915","kegg","CREB3"
"108791","Estrogen signaling pathway","04915","kegg","SP1"
"108792","Estrogen signaling pathway","04915","kegg","ATF2"
"108793","Estrogen signaling pathway","04915","kegg","HSPA6"
"108794","Estrogen signaling pathway","04915","kegg","HSPA1L"
"108795","Estrogen signaling pathway","04915","kegg","CREB3L1"
"108796","Estrogen signaling pathway","04915","kegg","KCNJ3"
"108797","Estrogen signaling pathway","04915","kegg","CREB5"
"108798","Estrogen signaling pathway","04915","kegg","AKT3"
"108799","Estrogen signaling pathway","04915","kegg","SOS2"
"108800","Estrogen signaling pathway","04915","kegg","PLCB2"
"108801","Estrogen signaling pathway","04915","kegg","HSPA1A"
"108802","Estrogen signaling pathway","04915","kegg","PRKACB"
"108803","Estrogen signaling pathway","04915","kegg","FKBP5"
"108804","Estrogen signaling pathway","04915","kegg","SHC2"
"108805","Estrogen signaling pathway","04915","kegg","MAP2K2"
"108806","Estrogen signaling pathway","04915","kegg","ADCY9"
"108807","Estrogen signaling pathway","04915","kegg","RAF1"
"108808","Estrogen signaling pathway","04915","kegg","KRAS"
"108809","Estrogen signaling pathway","04915","kegg","JUN"
"108810","Estrogen signaling pathway","04915","kegg","ITPR1"
"108811","Estrogen signaling pathway","04915","kegg","ITPR2"
"108812","Estrogen signaling pathway","04915","kegg","SOS1"
"108813","Estrogen signaling pathway","04915","kegg","GNAI2"
"108814","Estrogen signaling pathway","04915","kegg","CALML3"
"108815","Estrogen signaling pathway","04915","kegg","ADCY1"
"108816","Estrogen signaling pathway","04915","kegg","GRM1"
"108817","Estrogen signaling pathway","04915","kegg","PRKACG"
"108818","Estrogen signaling pathway","04915","kegg","CALML5"
"108819","Pancreatic cancer","05212","kegg","IKBKB"
"108820","Pancreatic cancer","05212","kegg","RPS6KB2"
"108821","Pancreatic cancer","05212","kegg","PIK3CB"
"108822","Pancreatic cancer","05212","kegg","CDK4"
"108823","Pancreatic cancer","05212","kegg","AKT2"
"108824","Pancreatic cancer","05212","kegg","RALBP1"
"108825","Pancreatic cancer","05212","kegg","CCND1"
"108826","Pancreatic cancer","05212","kegg","PLD1"
"108827","Pancreatic cancer","05212","kegg","TGFBR2"
"108828","Pancreatic cancer","05212","kegg","MTOR"
"108829","Pancreatic cancer","05212","kegg","BAD"
"108830","Pancreatic cancer","05212","kegg","RALGDS"
"108831","Pancreatic cancer","05212","kegg","CDK6"
"108832","Pancreatic cancer","05212","kegg","AKT3"
"108833","Pancreatic cancer","05212","kegg","MAPK8"
"108834","Pancreatic cancer","05212","kegg","GADD45A"
"108835","Pancreatic cancer","05212","kegg","KRAS"
"108836","Pancreatic cancer","05212","kegg","TP53"
"108837","Pancreatic cancer","05212","kegg","BRAF"
"108838","Pancreatic cancer","05212","kegg","RAC2"
"108839","Pancreatic cancer","05212","kegg","EGF"
"108840","Pancreatic cancer","05212","kegg","ARHGEF6"
"108841","Pancreatic cancer","05212","kegg","SMAD3"
"108842","Pancreatic cancer","05212","kegg","MAPK10"
"108843","Pancreatic cancer","05212","kegg","E2F3"
"108844","Pancreatic cancer","05212","kegg","RELA"
"108845","Pancreatic cancer","05212","kegg","NFKB1"
"108846","Pancreatic cancer","05212","kegg","MAPK1"
"108847","Pancreatic cancer","05212","kegg","PIK3R2"
"108848","Pancreatic cancer","05212","kegg","ERBB2"
"108849","Pancreatic cancer","05212","kegg","MAPK9"
"108850","Pancreatic cancer","05212","kegg","POLK"
"108851","Pancreatic cancer","05212","kegg","VEGFA"
"108852","Pancreatic cancer","05212","kegg","E2F1"
"108853","Pancreatic cancer","05212","kegg","PIK3R3"
"108854","Pancreatic cancer","05212","kegg","SMAD2"
"108855","Pancreatic cancer","05212","kegg","ARAF"
"108856","Pancreatic cancer","05212","kegg","DDB2"
"108857","Pancreatic cancer","05212","kegg","MAP2K1"
"108858","Pancreatic cancer","05212","kegg","STAT3"
"108859","Pancreatic cancer","05212","kegg","RPS6KB1"
"108860","Pancreatic cancer","05212","kegg","BCL2L1"
"108861","Pancreatic cancer","05212","kegg","PIK3CD"
"108862","Pancreatic cancer","05212","kegg","CDKN2A"
"108863","Pancreatic cancer","05212","kegg","RAC3"
"108864","Pancreatic cancer","05212","kegg","JAK1"
"108865","Pancreatic cancer","05212","kegg","CDC42"
"108866","Pancreatic cancer","05212","kegg","RB1"
"108867","Pancreatic cancer","05212","kegg","TGFBR1"
"108868","Pancreatic cancer","05212","kegg","MAPK3"
"108869","Pancreatic cancer","05212","kegg","EGFR"
"108870","Pancreatic cancer","05212","kegg","TGFA"
"108871","Pancreatic cancer","05212","kegg","CDKN1A"
"108872","Pancreatic cancer","05212","kegg","TGFB2"
"108873","Pancreatic cancer","05212","kegg","PIK3CA"
"108874","Pancreatic cancer","05212","kegg","RalA"
"108875","Pancreatic cancer","05212","kegg","TGFB3"
"108876","Pancreatic cancer","05212","kegg","RAC1"
"108877","Pancreatic cancer","05212","kegg","AKT1"
"108878","Pancreatic cancer","05212","kegg","BAX"
"108879","Pancreatic cancer","05212","kegg","GADD45B"
"108880","Pancreatic cancer","05212","kegg","E2F2"
"108881","Pancreatic cancer","05212","kegg","CHUK"
"108882","Pancreatic cancer","05212","kegg","PIK3R1"
"108883","Pancreatic cancer","05212","kegg","STAT1"
"108884","Pancreatic cancer","05212","kegg","TGFB1"
"108885","Pancreatic cancer","05212","kegg","CASP9"
"108886","Pancreatic cancer","05212","kegg","RAF1"
"108887","Pancreatic cancer","05212","kegg","BAK1"
"108888","Pancreatic cancer","05212","kegg","SMAD4"
"108889","Carbohydrate digestion and absorption","04973","kegg","ATP1B2"
"108890","Carbohydrate digestion and absorption","04973","kegg","PRKCB"
"108891","Carbohydrate digestion and absorption","04973","kegg","PIK3R2"
"108892","Carbohydrate digestion and absorption","04973","kegg","PIK3CD"
"108893","Carbohydrate digestion and absorption","04973","kegg","PIK3R3"
"108894","Carbohydrate digestion and absorption","04973","kegg","TAS1R2"
"108895","Carbohydrate digestion and absorption","04973","kegg","LCT"
"108896","Carbohydrate digestion and absorption","04973","kegg","SLC5A1"
"108897","Carbohydrate digestion and absorption","04973","kegg","FXYD2"
"108898","Carbohydrate digestion and absorption","04973","kegg","AMY1A"
"108899","Carbohydrate digestion and absorption","04973","kegg","HK2"
"108900","Carbohydrate digestion and absorption","04973","kegg","ATP1B3"
"108901","Carbohydrate digestion and absorption","04973","kegg","SLC2A5"
"108902","Carbohydrate digestion and absorption","04973","kegg","HK3"
"108903","Carbohydrate digestion and absorption","04973","kegg","PLCB2"
"108904","Carbohydrate digestion and absorption","04973","kegg","TAS1R3"
"108905","Carbohydrate digestion and absorption","04973","kegg","AKT3"
"108906","Carbohydrate digestion and absorption","04973","kegg","G6PC3"
"108907","Carbohydrate digestion and absorption","04973","kegg","AKT2"
"108908","Carbohydrate digestion and absorption","04973","kegg","ATP1A3"
"108909","Carbohydrate digestion and absorption","04973","kegg","ATP1A1"
"108910","Carbohydrate digestion and absorption","04973","kegg","HKDC1"
"108911","Carbohydrate digestion and absorption","04973","kegg","PIK3R1"
"108912","Carbohydrate digestion and absorption","04973","kegg","ATP1A2"
"108913","Carbohydrate digestion and absorption","04973","kegg","SLC37A4"
"108914","Carbohydrate digestion and absorption","04973","kegg","AMY2B"
"108915","Carbohydrate digestion and absorption","04973","kegg","ATP1B1"
"108916","Carbohydrate digestion and absorption","04973","kegg","AMY2A"
"108917","Carbohydrate digestion and absorption","04973","kegg","PIK3CB"
"108918","Carbohydrate digestion and absorption","04973","kegg","ATP1A4"
"108919","Carbohydrate digestion and absorption","04973","kegg","ATP1B4"
"108920","Carbohydrate digestion and absorption","04973","kegg","CACNA1D"
"108921","Carbohydrate digestion and absorption","04973","kegg","AKT1"
"108922","Carbohydrate digestion and absorption","04973","kegg","PIK3CA"
"108923","Carbohydrate digestion and absorption","04973","kegg","HK1"
"108924","Fluid shear stress and atherosclerosis","05418","kegg","TP53"
"108925","Fluid shear stress and atherosclerosis","05418","kegg","PLAT"
"108926","Fluid shear stress and atherosclerosis","05418","kegg","IL1B"
"108927","Fluid shear stress and atherosclerosis","05418","kegg","PTK2"
"108928","Fluid shear stress and atherosclerosis","05418","kegg","NOS3"
"108929","Fluid shear stress and atherosclerosis","05418","kegg","IKBKB"
"108930","Fluid shear stress and atherosclerosis","05418","kegg","SUMO3"
"108931","Fluid shear stress and atherosclerosis","05418","kegg","GSTO2"
"108932","Fluid shear stress and atherosclerosis","05418","kegg","MAP2K5"
"108933","Fluid shear stress and atherosclerosis","05418","kegg","SDC1"
"108934","Fluid shear stress and atherosclerosis","05418","kegg","MAPK7"
"108935","Fluid shear stress and atherosclerosis","05418","kegg","AKT2"
"108936","Fluid shear stress and atherosclerosis","05418","kegg","NCF2"
"108937","Fluid shear stress and atherosclerosis","05418","kegg","IL1R1"
"108938","Fluid shear stress and atherosclerosis","05418","kegg","PRKCZ"
"108939","Fluid shear stress and atherosclerosis","05418","kegg","CAV3"
"108940","Fluid shear stress and atherosclerosis","05418","kegg","CCL2"
"108941","Fluid shear stress and atherosclerosis","05418","kegg","AKT1"
"108942","Fluid shear stress and atherosclerosis","05418","kegg","BMPR2"
"108943","Fluid shear stress and atherosclerosis","05418","kegg","KEAP1"
"108944","Fluid shear stress and atherosclerosis","05418","kegg","NCF1"
"108945","Fluid shear stress and atherosclerosis","05418","kegg","MAPK13"
"108946","Fluid shear stress and atherosclerosis","05418","kegg","TNF"
"108947","Fluid shear stress and atherosclerosis","05418","kegg","GSTP1"
"108948","Fluid shear stress and atherosclerosis","05418","kegg","ITGA2B"
"108949","Fluid shear stress and atherosclerosis","05418","kegg","MEF2C"
"108950","Fluid shear stress and atherosclerosis","05418","kegg","MAP2K4"
"108951","Fluid shear stress and atherosclerosis","05418","kegg","HMOX1"
"108952","Fluid shear stress and atherosclerosis","05418","kegg","PIK3R2"
"108953","Fluid shear stress and atherosclerosis","05418","kegg","CTNNB1"
"108954","Fluid shear stress and atherosclerosis","05418","kegg","RELA"
"108955","Fluid shear stress and atherosclerosis","05418","kegg","BCL2"
"108956","Fluid shear stress and atherosclerosis","05418","kegg","MAPK14"
"108957","Fluid shear stress and atherosclerosis","05418","kegg","ACTG1"
"108958","Fluid shear stress and atherosclerosis","05418","kegg","PIK3CD"
"108959","Fluid shear stress and atherosclerosis","05418","kegg","PIK3CA"
"108960","Fluid shear stress and atherosclerosis","05418","kegg","RAC3"
"108961","Fluid shear stress and atherosclerosis","05418","kegg","CAV2"
"108962","Fluid shear stress and atherosclerosis","05418","kegg","ACVR1"
"108963","Fluid shear stress and atherosclerosis","05418","kegg","GSTM1"
"108964","Fluid shear stress and atherosclerosis","05418","kegg","PRKAA2"
"108965","Fluid shear stress and atherosclerosis","05418","kegg","ACTB"
"108966","Fluid shear stress and atherosclerosis","05418","kegg","CHUK"
"108967","Fluid shear stress and atherosclerosis","05418","kegg","ICAM1"
"108968","Fluid shear stress and atherosclerosis","05418","kegg","PIK3CB"
"108969","Fluid shear stress and atherosclerosis","05418","kegg","BMPR1B"
"108970","Fluid shear stress and atherosclerosis","05418","kegg","GSTA1"
"108971","Fluid shear stress and atherosclerosis","05418","kegg","RAC2"
"108972","Fluid shear stress and atherosclerosis","05418","kegg","ITGB3"
"108973","Fluid shear stress and atherosclerosis","05418","kegg","PIK3R3"
"108974","Fluid shear stress and atherosclerosis","05418","kegg","ACVR2B"
"108975","Fluid shear stress and atherosclerosis","05418","kegg","MAP3K7"
"108976","Fluid shear stress and atherosclerosis","05418","kegg","MAPK11"
"108977","Fluid shear stress and atherosclerosis","05418","kegg","FOS"
"108978","Fluid shear stress and atherosclerosis","05418","kegg","SELE"
"108979","Fluid shear stress and atherosclerosis","05418","kegg","MGST2"
"108980","Fluid shear stress and atherosclerosis","05418","kegg","CALM3"
"108981","Fluid shear stress and atherosclerosis","05418","kegg","PDGFA"
"108982","Fluid shear stress and atherosclerosis","05418","kegg","GSTM2"
"108983","Fluid shear stress and atherosclerosis","05418","kegg","CALM2"
"108984","Fluid shear stress and atherosclerosis","05418","kegg","GSTM3"
"108985","Fluid shear stress and atherosclerosis","05418","kegg","MMP9"
"108986","Fluid shear stress and atherosclerosis","05418","kegg","MGST3"
"108987","Fluid shear stress and atherosclerosis","05418","kegg","HSP90AA1"
"108988","Fluid shear stress and atherosclerosis","05418","kegg","PDGFB"
"108989","Fluid shear stress and atherosclerosis","05418","kegg","MAPK8"
"108990","Fluid shear stress and atherosclerosis","05418","kegg","SDC4"
"108991","Fluid shear stress and atherosclerosis","05418","kegg","MAP2K6"
"108992","Fluid shear stress and atherosclerosis","05418","kegg","ACVR2A"
"108993","Fluid shear stress and atherosclerosis","05418","kegg","SQSTM1"
"108994","Fluid shear stress and atherosclerosis","05418","kegg","TXN2"
"108995","Fluid shear stress and atherosclerosis","05418","kegg","SRC"
"108996","Fluid shear stress and atherosclerosis","05418","kegg","DUSP1"
"108997","Fluid shear stress and atherosclerosis","05418","kegg","EDN1"
"108998","Fluid shear stress and atherosclerosis","05418","kegg","SDC2"
"108999","Fluid shear stress and atherosclerosis","05418","kegg","MAP3K5"
"109000","Fluid shear stress and atherosclerosis","05418","kegg","RHOA"
"109001","Fluid shear stress and atherosclerosis","05418","kegg","TRPV4"
"109002","Fluid shear stress and atherosclerosis","05418","kegg","TNFRSF1A"
"109003","Fluid shear stress and atherosclerosis","05418","kegg","MEF2A"
"109004","Fluid shear stress and atherosclerosis","05418","kegg","THBD"
"109005","Fluid shear stress and atherosclerosis","05418","kegg","GSTO1"
"109006","Fluid shear stress and atherosclerosis","05418","kegg","IL1R2"
"109007","Fluid shear stress and atherosclerosis","05418","kegg","CYBA"
"109008","Fluid shear stress and atherosclerosis","05418","kegg","SUMO1"
"109009","Fluid shear stress and atherosclerosis","05418","kegg","CALML3"
"109010","Fluid shear stress and atherosclerosis","05418","kegg","ARHGEF2"
"109011","Fluid shear stress and atherosclerosis","05418","kegg","AKT3"
"109012","Fluid shear stress and atherosclerosis","05418","kegg","CAV1"
"109013","Fluid shear stress and atherosclerosis","05418","kegg","VCAM1"
"109014","Fluid shear stress and atherosclerosis","05418","kegg","NOX1"
"109015","Fluid shear stress and atherosclerosis","05418","kegg","GSTM5"
"109016","Fluid shear stress and atherosclerosis","05418","kegg","CDH5"
"109017","Fluid shear stress and atherosclerosis","05418","kegg","ITGAV"
"109018","Fluid shear stress and atherosclerosis","05418","kegg","JUN"
"109019","Fluid shear stress and atherosclerosis","05418","kegg","BMPR1A"
"109020","Fluid shear stress and atherosclerosis","05418","kegg","NFKB1"
"109021","Fluid shear stress and atherosclerosis","05418","kegg","CALM1"
"109022","Fluid shear stress and atherosclerosis","05418","kegg","MMP2"
"109023","Fluid shear stress and atherosclerosis","05418","kegg","VEGFA"
"109024","Fluid shear stress and atherosclerosis","05418","kegg","BMP4"
"109025","Fluid shear stress and atherosclerosis","05418","kegg","PIK3R1"
"109026","Fluid shear stress and atherosclerosis","05418","kegg","CALML5"
"109027","Fluid shear stress and atherosclerosis","05418","kegg","ASS1"
"109028","Fluid shear stress and atherosclerosis","05418","kegg","GSTT2"
"109029","Fluid shear stress and atherosclerosis","05418","kegg","MGST1"
"109030","Fluid shear stress and atherosclerosis","05418","kegg","KDR"
"109031","Fluid shear stress and atherosclerosis","05418","kegg","GSTA4"
"109032","Fluid shear stress and atherosclerosis","05418","kegg","RAC1"
"109033","Fluid shear stress and atherosclerosis","05418","kegg","NQO1"
"109034","Fluid shear stress and atherosclerosis","05418","kegg","HSP90B1"
"109035","Fluid shear stress and atherosclerosis","05418","kegg","MAP2K7"
"109036","Fluid shear stress and atherosclerosis","05418","kegg","MAPK12"
"109037","Fluid shear stress and atherosclerosis","05418","kegg","GSTM4"
"109038","Fluid shear stress and atherosclerosis","05418","kegg","MAPK10"
"109039","Fluid shear stress and atherosclerosis","05418","kegg","PRKAA1"
"109040","Fluid shear stress and atherosclerosis","05418","kegg","MAPK9"
"109041","Fluid shear stress and atherosclerosis","05418","kegg","GSTT1"
"109042","Non-small cell lung cancer","05223","kegg","RB1"
"109043","Non-small cell lung cancer","05223","kegg","CDK4"
"109044","Non-small cell lung cancer","05223","kegg","BAK1"
